Nutrient,Amount,Unit,DV
Calories,164,,
"Vitamin A, RAE",0.45,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",7.47,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",21.03,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.034,mg,3 %
"Riboflavin [Vitamin B2]",0.05,mg,4 %
"Niacin [Vitamin B3]",0.627,mg,4 %
"Pantothenic acid [Vitamin B5]",0.081,mg,2 %
"Vitamin B6",0.11,mg,6 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",26.66,mcg,7 %
"Folate, food",5.33,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0.2,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.16,mg,1 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.16,mg,
"Vitamin K",2.5,mcg,2 %
"Vitamin K1 [Phylloquinone]",0.8,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",3,mg,1 %
"Calcium",46.73,mg,4 %
"Copper",0.54,mg,60 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",2.06,mg,11 %
"Magnesium",71.79,mg,17 %
"Manganese",0.728,mg,32 %
"Phosphorus",123.8,mg,10 %
"Potassium",380.67,mg,8 %
"Selenium",3.59,mcg,7 %
"Sodium",97.87,mg,4 %
"Zinc",1,mg,9 %
"Protein",5.71,g,11 %
"Alanine",0.222,g,
"Arginine",0.405,g,
"Aspartic acid",0.559,g,
"Cystine",0.066,g,
"Cysteine",0.06,g,
"Glutamic acid",0.835,g,
"Glycine",0.216,g,
"Histidine",0.12,g,10 %
"Hydroxyproline",0,g,
"Isoleucine",0.208,g,13 %
"Leucine",0.338,g,10 %
"Lysine",0.304,g,10 %
"Methionine",0.06,g,
"Phenylalanine",0.26,g,
"Proline",0.211,g,
"Serine",0.239,g,
"Threonine",0.192,g,12 %
"Tryptophan",0.06,g,15 %
"Tyrosine",0.149,g,
"Valine",0.247,g,13 %
"Phenylalanine + Tyrosine",0.409,g,15 %
"Methionine + Cysteine",0.186,g,12 %
"Carbohydrate",36.92,g,13 %
"Fiber",8.61,g,31 %
"Sugars",19.82,g,
"Net carbs",28.31,g,
"Fat",2.531,g,3 %
"Saturated fatty acids",0.883,g,4 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.005,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",0.667,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.01,g,
"Polyunsaturated fatty acids",0.475,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.004,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.001,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0.3,g,
"Caffeine",22.17,mg,
"Theobromine",0,mg,
"Water",78.33,g,
