Nutrient,Amount,Unit,DV
"Calories",281,,""
"Vitamin A, RAE",1482.96,mcg,"165 %"
"Carotene, alpha",2090.00,mcg,""
"Carotene, beta",15000.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.259,mg,"22 %"
"Riboflavin [Vitamin B2]",0.926,mg,"71 %"
"Niacin [Vitamin B3]",11.593,mg,"72 %"
"Pantothenic acid [Vitamin B5]",0.889,mg,"18 %"
"Vitamin B6",2.111,mg,"124 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Folate, DFE [Vitamin B9]",28.15,mcg,"7 %"
"Vitamin C [Ascorbic acid]",0.0,mg,"0 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",38.15,mg,"254 %"
"Tocopherol, alpha",38.15,mg,""
"Vitamin K",107.4,mcg,"90 %"
"Betaine",3.7,mg,""
"Biotin [Vitamin B7]",0.00,mcg,"0 %"
"Choline",66.7,mg,"12 %"
"Calcium",330.00,mg,"25 %"
"Copper",1.11,mg,"123 %"
"Fluoride",0.0,mcg,""
"Iodine",0.00,mcg,"0 %"
"Iron",17.41,mg,"97 %"
"Magnesium",148.89,mg,"35 %"
"Manganese",1.704,mg,"74 %"
"Phosphorus",300.00,mg,"24 %"
"Potassium",1950.00,mg,"41 %"
"Selenium",20.37,mcg,"37 %"
"Sodium",2867.04,mg,"125 %"
"Zinc",4.44,mg,"40 %"
"Protein",13.33,g,"27 %"
"Alanine",0.444,g,""
"Arginine",0.481,g,""
"Aspartic acid",1.704,g,""
"Cystine",0.185,g,""
"Cysteine",0.19,g,""
"Glutamic acid",1.593,g,""
"Glycine",0.593,g,""
"Histidine",0.185,g,"16 %"
"Hydroxyproline",0.000,g,""
"Isoleucine",0.407,g,"26 %"
"Leucine",0.630,g,"18 %"
"Lysine",0.370,g,"12 %"
"Methionine",0.148,g,""
"Phenylalanine",0.370,g,""
"Proline",1.259,g,""
"Serine",0.222,g,""
"Threonine",0.259,g,"16 %"
"Tryptophan",0.074,g,"18 %"
"Tyrosine",0.185,g,""
"Valine",0.556,g,"28 %"
"Phenylalanine + Tyrosine",0.555,g,"21 %"
"Methionine + Cysteine",0.523,g,"34 %"
"Carbohydrate",49.63,g,"18 %"
"Fiber",34.81,g,"124 %"
"Sugars",7.04,g,""
"Net carbs",14.82,g,""
"Fat",14.296,g,"18 %"
"Saturated fatty acids",2.444,g,"12 %"
"Monounsaturated fatty acids",3.222,g,""
"Polyunsaturated fatty acids",8.000,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Fatty acids, total trans",0.000,g,""
"Cholesterol",0.00,mg,"0 %"
"Alcohol, ethyl",0.0,g,""
