Nutrient,Amount,Unit,DV
"Calories",56,,""
"Vitamin A, RAE",4.00,mcg,"0 %"
"Carotene, alpha",68.00,mcg,""
"Carotene, beta",10.00,mcg,""
"Cryptoxanthin, beta",0.00,mcg,""
"Lutein + zeaxanthin",240.00,mcg,""
"Lycopene",0.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.089,mg,"7 %"
"Riboflavin [Vitamin B2]",0.100,mg,"8 %"
"Niacin [Vitamin B3]",0.675,mg,"4 %"
"Pantothenic acid [Vitamin B5]",0.402,mg,"8 %"
"Vitamin B6",0.062,mg,"4 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Vitamin B12, added",0.00,mcg,""
"Folate, DFE [Vitamin B9]",28.00,mcg,"7 %"
"Folate, food",28.00,mcg,""
"Folic acid",0.00,mcg,""
"Vitamin C [Ascorbic acid]",17.6,mg,"20 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",0.75,mg,"5 %"
"Vitamin E, added",0.00,mg,""
"Tocopherol, alpha",0.75,mg,""
"Tocopherol, beta",0.26,mg,""
"Tocopherol, delta",0.37,mg,""
"Tocopherol, gamma",1.11,mg,""
"Tocotrienol, alpha",0.00,mg,""
"Tocotrienol, beta",0.00,mg,""
"Tocotrienol, delta",0.00,mg,""
"Tocotrienol, gamma",0.00,mg,""
"Calcium",24.00,mg,"2 %"
"Copper",0.09,mg,"10 %"
"Iron",0.76,mg,"4 %"
"Magnesium",23.00,mg,"5 %"
"Manganese",0.610,mg,"27 %"
"Phosphorus",30.00,mg,"2 %"
"Potassium",184.00,mg,"4 %"
"Sodium",4.00,mg,"0 %"
"Zinc",0.31,mg,"3 %"
"Protein",1.15,g,"2 %"
"Carbohydrate",12.55,g,"5 %"
"Fiber",4.30,g,"15 %"
"Starch",0.19,g,""
"Sugars",6.54,g,""
"Fructose",3.24,g,""
"Galactose",0.00,g,""
"Glucose",2.87,g,""
"Lactose",0.00,g,""
"Maltose",0.00,g,""
"Sucrose",0.44,g,""
"Net carbs",8.25,g,""
"0.02 g",0.01 g,undefined,"0.50"
"Fat",0.810,g,"1 %"
"Saturated fatty acids",0.064,g,"0 %"
"Butanoic acid",0.008,g,""
"Decanoic acid",0.003,g,""
"Docosanoic acid",0.003,g,""
"Dodecanoic acid",0.003,g,""
"Eicosanoic acid",0.004,g,""
"Heptadecanoic acid",0.001,g,""
"Hexadecanoic acid",0.025,g,""
"Hexanoic acid",0.000,g,""
"Octadecanoic acid",0.008,g,""
"Octanoic acid",0.004,g,""
"Pentadecanoic acid",0.002,g,""
"Tetracosanoic acid",0.002,g,""
"Tetradecanoic acid",0.002,g,""
"Monounsaturated fatty acids",0.025,g,""
"Cis-hexadecenoic acid",0.002,g,""
"Cis-octadecenoic acid",0.023,g,""
"Docosenoic acid",0.000,g,""
"Docosenoic cis acid",0.000,g,""
"Docosenoic trans acid",0.000,g,""
"Eicosenoic acid",0.000,g,""
"Heptadecenoic acid",0.000,g,""
"Hexadecenoic acid",0.002,g,""
"Octadecenoic acid",0.023,g,""
"Pentadecenoic acid",0.000,g,""
"Tetracosenoic cis acid",0.000,g,""
"Tetradecenoic acid",0.000,g,""
"Trans-hexadecenoic acid",0.000,g,""
"Trans-octadecenoic acid",0.000,g,""
"Polyunsaturated fatty acids",0.034,g,""
"α-linolenic acid n-3 (ALA)",0.02,g,""
"γ-linolenic acid n-6 (GLA)",0.00,g,""
"Cis,cis-eicosadienoic n-6 acid",0.000,g,""
"Linoleic acid n-6 (LA)",0.01,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Docosatetraenoic acid",0.000,g,""
"Eicosadienoic acid",0.000,g,""
"Eicosadienoic n-3 acid",0.000,g,""
"Eicosadienoic n-6 acid",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Eicosatetraenoic acid",0.000,g,""
"Octadecadienoic CLAs acid",0.000,g,""
"Octadecadienoic acid",0.015,g,""
"Octadecatetraenoic acid",0.000,g,""
"Octadecatrienoic acid",0.019,g,""
"Trans-octadecadienoic acid",0.000,g,""
"Trans-octadecatrienoic acid",0.000,g,""
"Fatty acids, total trans",0.000,g,""
"Fatty acids, total trans-monoenoic",0.000,g,""
"Fatty acids, total trans-polyenoic",0.000,g,""
"Cholesterol",0.00,mg,"0 %"
"Ash",0.48,g,""
