Nutrient,Amount,Unit,DV
"Calories",23,,""
"Vitamin A, RAE",337.00,mcg,"37 %"
"Carotene, alpha",36.00,mcg,""
"Carotene, beta",3930.00,mcg,""
"Cryptoxanthin, beta",202.00,mcg,""
"Lutein + zeaxanthin",865.00,mcg,""
"Lycopene",0.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.067,mg,"6 %"
"Riboflavin [Vitamin B2]",0.162,mg,"12 %"
"Niacin [Vitamin B3]",1.114,mg,"7 %"
"Pantothenic acid [Vitamin B5]",0.570,mg,"11 %"
"Vitamin B6",0.149,mg,"9 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Vitamin B12, added",0.00,mcg,""
"Folate, DFE [Vitamin B9]",62.00,mcg,"16 %"
"Folate, food",62.00,mcg,""
"Folic acid",0.00,mcg,""
"Vitamin C [Ascorbic acid]",27.0,mg,"30 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",2.50,mg,"17 %"
"Vitamin E, added",0.00,mg,""
"Tocopherol, alpha",2.50,mg,""
"Vitamin K",310.0,mcg,"258 %"
"Vitamin K1 [Phylloquinone]",310.0,mcg,""
"Choline",12.8,mg,"2 %"
"Calcium",67.00,mg,"5 %"
"Copper",0.23,mg,"26 %"
"Iron",1.77,mg,"10 %"
"Magnesium",26.00,mg,"6 %"
"Manganese",0.426,mg,"19 %"
"Phosphorus",48.00,mg,"4 %"
"Potassium",521.00,mg,"11 %"
"Selenium",0.90,mcg,"2 %"
"Sodium",46.00,mg,"2 %"
"Zinc",0.50,mg,"5 %"
"Protein",2.13,g,"4 %"
"Carbohydrate",3.67,g,"1 %"
"Fiber",2.80,g,"10 %"
"Sugars",0.87,g,""
"Net carbs",0.87,g,""
"Fat",0.520,g,"1 %"
"Saturated fatty acids",0.014,g,"0 %"
"Butanoic acid",0.000,g,""
"Decanoic acid",0.000,g,""
"Dodecanoic acid",0.000,g,""
"Hexadecanoic acid",0.012,g,""
"Hexanoic acid",0.000,g,""
"Octadecanoic acid",0.001,g,""
"Octanoic acid",0.000,g,""
"Tetradecanoic acid",0.000,g,""
"Monounsaturated fatty acids",0.275,g,""
"Docosenoic acid",0.000,g,""
"Eicosenoic acid",0.000,g,""
"Hexadecenoic acid",0.002,g,""
"Octadecenoic acid",0.273,g,""
"Polyunsaturated fatty acids",0.040,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Eicosatetraenoic acid",0.000,g,""
"Octadecadienoic acid",0.040,g,""
"Octadecatetraenoic acid",0.000,g,""
"Octadecatrienoic acid",0.000,g,""
"Fatty acids, total trans",0.000,g,""
"Beta-sitosterol",2.00,mg,""
"Campesterol",0.00,mg,""
"Cholesterol",0.00,mg,"0 %"
"Phytosterols",5.00,mg,""
"Stigmasterol",3.00,mg,""
"Alcohol, ethyl",0.0,g,""
"Ash",1.47,g,""
