Nutrient,Amount,Unit,DV
"Calories",23,,""
"Vitamin A, RAE",264.00,mcg,"29 %"
"Carotene, alpha",0.00,mcg,""
"Carotene, beta",3142.00,mcg,""
"Cryptoxanthin, beta",46.00,mcg,""
"Lutein + zeaxanthin",5650.00,mcg,""
"Lycopene",0.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.034,mg,"3 %"
"Riboflavin [Vitamin B2]",0.076,mg,"6 %"
"Niacin [Vitamin B3]",0.902,mg,"6 %"
"Vitamin B6",0.155,mg,"9 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Vitamin B12, added",0.00,mcg,""
"Folate, DFE [Vitamin B9]",68.00,mcg,"17 %"
"Folate, food",68.00,mcg,""
"Folic acid",0.00,mcg,""
"Vitamin C [Ascorbic acid]",18.0,mg,"20 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",0.80,mg,"5 %"
"Vitamin E, added",0.00,mg,""
"Tocopherol, alpha",0.80,mg,""
"Vitamin K",414.8,mcg,"346 %"
"Vitamin K1 [Phylloquinone]",414.8,mcg,""
"Choline",11.4,mg,"2 %"
"Calcium",177.00,mg,"14 %"
"Copper",0.39,mg,"43 %"
"Iron",3.17,mg,"18 %"
"Magnesium",64.00,mg,"15 %"
"Phosphorus",56.00,mg,"4 %"
"Potassium",295.00,mg,"6 %"
"Selenium",0.30,mcg,"1 %"
"Sodium",4.00,mg,"0 %"
"Zinc",0.81,mg,"7 %"
"Protein",3.15,g,"6 %"
"Carbohydrate",2.65,g,"1 %"
"Fiber",1.60,g,"6 %"
"Sugars",0.30,g,""
"Net carbs",1.05,g,""
"Fat",0.640,g,"1 %"
"Saturated fatty acids",0.041,g,"0 %"
"Butanoic acid",0.000,g,""
"Decanoic acid",0.000,g,""
"Dodecanoic acid",0.000,g,""
"Hexadecanoic acid",0.036,g,""
"Hexanoic acid",0.000,g,""
"Octadecanoic acid",0.005,g,""
"Octanoic acid",0.000,g,""
"Tetradecanoic acid",0.000,g,""
"Monounsaturated fatty acids",0.088,g,""
"Docosenoic acid",0.000,g,""
"Eicosenoic acid",0.000,g,""
"Hexadecenoic acid",0.000,g,""
"Octadecenoic acid",0.088,g,""
"Polyunsaturated fatty acids",0.389,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Eicosatetraenoic acid",0.000,g,""
"Octadecadienoic acid",0.073,g,""
"Octadecatetraenoic acid",0.000,g,""
"Octadecatrienoic acid",0.316,g,""
"Cholesterol",0.00,mg,"0 %"
"Alcohol, ethyl",0.0,g,""
