Nutrient,Amount,Unit,DV
"Calories",28,,""
"Vitamin A, RAE",206.00,mcg,"23 %"
"Carotene, alpha",0.00,mcg,""
"Carotene, beta",2460.00,mcg,""
"Cryptoxanthin, beta",23.00,mcg,""
"Lutein + zeaxanthin",5360.00,mcg,""
"Lycopene",0.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.056,mg,"5 %"
"Riboflavin [Vitamin B2]",0.112,mg,"9 %"
"Niacin [Vitamin B3]",0.698,mg,"4 %"
"Pantothenic acid [Vitamin B5]",0.052,mg,"1 %"
"Vitamin B6",0.090,mg,"5 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Vitamin B12, added",0.00,mcg,""
"Folate, DFE [Vitamin B9]",17.00,mcg,"4 %"
"Folate, food",17.00,mcg,""
"Folic acid",0.00,mcg,""
"Vitamin C [Ascorbic acid]",39.3,mg,"44 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",0.57,mg,"4 %"
"Vitamin E, added",0.00,mg,""
"Tocopherol, alpha",0.57,mg,""
"Vitamin K",333.6,mcg,"278 %"
"Vitamin K1 [Phylloquinone]",333.6,mcg,""
"Choline",0.4,mg,"0 %"
"Calcium",136.00,mg,"10 %"
"Copper",0.05,mg,"6 %"
"Iron",0.93,mg,"5 %"
"Magnesium",18.00,mg,"4 %"
"Manganese",0.443,mg,"19 %"
"Phosphorus",29.00,mg,"2 %"
"Potassium",333.00,mg,"7 %"
"Selenium",0.90,mcg,"2 %"
"Sodium",15.00,mg,"1 %"
"Zinc",0.18,mg,"2 %"
"Protein",2.66,g,"5 %"
"Alanine",0.134,g,""
"Arginine",0.148,g,""
"Aspartic acid",0.238,g,""
"Cystine",0.035,g,""
"Glutamic acid",0.301,g,""
"Glycine",0.128,g,""
"Histidine",0.056,g,"5 %"
"Isoleucine",0.159,g,"10 %"
"Leucine",0.186,g,"5 %"
"Lysine",0.159,g,"5 %"
"Methionine",0.026,g,""
"Phenylalanine",0.136,g,""
"Proline",0.158,g,""
"Serine",0.112,g,""
"Threonine",0.119,g,"7 %"
"Tryptophan",0.032,g,"8 %"
"Tyrosine",0.094,g,""
"Valine",0.145,g,"7 %"
"Phenylalanine + Tyrosine",0.23,g,"9 %"
"Methionine + Cysteine",0.061,g,"4 %"
"Carbohydrate",4.88,g,"2 %"
"Fiber",2.00,g,"7 %"
"Sugars",0.85,g,""
"Net carbs",2.88,g,""
"Fat",0.460,g,"1 %"
"Saturated fatty acids",0.059,g,"0 %"
"Butanoic acid",0.000,g,""
"Decanoic acid",0.000,g,""
"Dodecanoic acid",0.002,g,""
"Hexadecanoic acid",0.049,g,""
"Hexanoic acid",0.000,g,""
"Octadecanoic acid",0.002,g,""
"Octanoic acid",0.000,g,""
"Tetradecanoic acid",0.002,g,""
"Monounsaturated fatty acids",0.034,g,""
"Docosenoic acid",0.000,g,""
"Eicosenoic acid",0.000,g,""
"Hexadecenoic acid",0.000,g,""
"Octadecenoic acid",0.032,g,""
"Polyunsaturated fatty acids",0.219,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Eicosatetraenoic acid",0.001,g,""
"Octadecadienoic acid",0.090,g,""
"Octadecatetraenoic acid",0.000,g,""
"Octadecatrienoic acid",0.117,g,""
"Fatty acids, total trans",0.000,g,""
"Cholesterol",0.00,mg,"0 %"
"Alcohol, ethyl",0.0,g,""
"Ash",0.88,g,""
