Nutrient,Amount,Unit,DV
"Calories",388,,""
"Vitamin A, RAE",0.00,mcg,"0 %"
"Carotene, alpha",0.00,mcg,""
"Carotene, beta",0.00,mcg,""
"Cryptoxanthin, beta",0.00,mcg,""
"Lutein + zeaxanthin",9.00,mcg,""
"Lycopene",0.00,mcg,""
"Retinol",0.00,mcg,""
"Thiamin [Vitamin B1]",0.419,mg,"35 %"
"Riboflavin [Vitamin B2]",0.328,mg,"25 %"
"Niacin [Vitamin B3]",5.208,mg,"33 %"
"Vitamin B6",0.073,mg,"4 %"
"Vitamin B12 [Cobalamin]",0.00,mcg,"0 %"
"Vitamin B12, added",0.00,mcg,""
"Folate, DFE [Vitamin B9]",230.00,mcg,"58 %"
"Folate, food",82.00,mcg,""
"Folic acid",87.00,mcg,""
"Vitamin C [Ascorbic acid]",2.1,mg,"2 %"
"Vitamin D",0.00,mcg,"0 %"
"Vitamin E (alpha-tocopherol)",0.65,mg,"4 %"
"Vitamin E, added",0.00,mg,""
"Tocopherol, alpha",0.65,mg,""
"Vitamin K",3.8,mcg,"3 %"
"Vitamin K1 [Phylloquinone]",3.8,mcg,""
"Choline",29.2,mg,"5 %"
"Calcium",27.00,mg,"2 %"
"Copper",0.15,mg,"17 %"
"Iron",4.53,mg,"25 %"
"Magnesium",29.00,mg,"7 %"
"Phosphorus",126.00,mg,"10 %"
"Potassium",220.00,mg,"5 %"
"Selenium",4.30,mcg,"8 %"
"Sodium",1183.00,mg,"51 %"
"Zinc",1.03,mg,"9 %"
"Protein",9.92,g,"20 %"
"Carbohydrate",79.44,g,"29 %"
"Fiber",3.40,g,"12 %"
"Sugars",2.18,g,""
"Net carbs",76.04,g,""
"Fat",3.880,g,"5 %"
"Saturated fatty acids",0.518,g,"3 %"
"Butanoic acid",0.000,g,""
"Decanoic acid",0.002,g,""
"Dodecanoic acid",0.001,g,""
"Hexadecanoic acid",0.411,g,""
"Hexanoic acid",0.000,g,""
"Octadecanoic acid",0.078,g,""
"Octanoic acid",0.000,g,""
"Tetradecanoic acid",0.001,g,""
"Monounsaturated fatty acids",1.137,g,""
"Docosenoic acid",0.001,g,""
"Eicosenoic acid",0.022,g,""
"Hexadecenoic acid",0.006,g,""
"Octadecenoic acid",1.106,g,""
"Polyunsaturated fatty acids",1.655,g,""
"Docosahexaenoic n-3 acid (DHA)",0.000,g,""
"Docosapentaenoic n-3 acid (DPA)",0.000,g,""
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,""
"Eicosatetraenoic acid",0.000,g,""
"Octadecadienoic acid",1.548,g,""
"Octadecatetraenoic acid",0.000,g,""
"Octadecatrienoic acid",0.106,g,""
"Cholesterol",0.00,mg,"0 %"
"Alcohol, ethyl",0.0,g,""
