Nutrient,Amount,Unit,DV
Calories,36,,
"Vitamin A, RAE",421,mcg,47 %
"Carotene, alpha",0,mcg,
"Carotene, beta",5054,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",5561,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.086,mg,7 %
"Riboflavin [Vitamin B2]",0.098,mg,8 %
"Niacin [Vitamin B3]",1.313,mg,8 %
"Pantothenic acid [Vitamin B5]",0.4,mg,8 %
"Vitamin B6",0.09,mg,5 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",152,mcg,38 %
"Folate, food",152,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",133,mg,148 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.75,mg,5 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.75,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.53,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",1640,mcg,1367 %
"Vitamin K1 [Phylloquinone]",1640,mcg,
"Choline",12.8,mg,2 %
"Calcium",138,mg,11 %
"Copper",0.15,mg,17 %
"Iron",6.2,mg,34 %
"Magnesium",50,mg,12 %
"Manganese",0.16,mg,7 %
"Phosphorus",58,mg,5 %
"Potassium",554,mg,12 %
"Selenium",0.1,mcg,0 %
"Sodium",56,mg,2 %
"Zinc",1.07,mg,10 %
"Protein",2.97,g,6 %
"Alanine",0.195,g,
"Arginine",0.122,g,
"Aspartic acid",0.294,g,
"Cystine",0.014,g,
"Glutamic acid",0.249,g,
"Glycine",0.145,g,
"Histidine",0.061,g,5 %
"Isoleucine",0.118,g,8 %
"Leucine",0.204,g,6 %
"Lysine",0.181,g,6 %
"Methionine",0.042,g,
"Phenylalanine",0.145,g,
"Proline",0.213,g,
"Serine",0.136,g,
"Threonine",0.122,g,7 %
"Tryptophan",0.045,g,11 %
"Tyrosine",0.082,g,
"Valine",0.172,g,9 %
"Phenylalanine + Tyrosine",0.227,g,8 %
"Methionine + Cysteine",0.056,g,4 %
"Carbohydrate",6.33,g,2 %
"Fiber",3.3,g,12 %
"Sugars",0.85,g,
"Net carbs",3.03,g,
"Fat",0.79,g,1 %
"Saturated fatty acids",0.132,g,1 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.084,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.039,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0.008,g,
"Monounsaturated fatty acids",0.295,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0.008,g,
"Octadecenoic acid",0.287,g,
"Polyunsaturated fatty acids",0.124,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.115,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.008,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",5,mg,
"Alcohol, ethyl",0,g,
"Ash",2.2,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",87.71,g,
