Nutrient,Amount,Unit,DV
Calories,217,,
"Vitamin A, RAE",7.06,mcg,1 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",48.5,mcg,
"Lycopene",0,mcg,
"Retinol",7.06,mcg,
"Thiamin [Vitamin B1]",0.08,mg,7 %
"Riboflavin [Vitamin B2]",0.164,mg,13 %
"Niacin [Vitamin B3]",6.683,mg,42 %
"Pantothenic acid [Vitamin B5]",0.659,mg,13 %
"Vitamin B6",0.557,mg,33 %
"Vitamin B12 [Cobalamin]",0.36,mcg,15 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",5.73,mcg,1 %
"Folate, food",5.73,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0,mg,0 %
"Vitamin D",0.59,mcg,3 %
"Vitamin D3",0.59,mcg,
"Vitamin E (alpha-tocopherol)",0.66,mg,4 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.66,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.07,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0.01,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.01,mg,
"Vitamin K",5,mcg,4 %
"Vitamin K1 [Phylloquinone]",1.3,mcg,
"Vitamin K2 [Menaquinone]",3.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",7.7,mg,
"Choline",74.9,mg,14 %
"Calcium",5.29,mg,0 %
"Copper",0.05,mg,6 %
"Iron",0.52,mg,3 %
"Magnesium",22.49,mg,5 %
"Manganese",0.011,mg,0 %
"Phosphorus",175.49,mg,14 %
"Potassium",253.97,mg,5 %
"Selenium",20.17,mcg,37 %
"Sodium",61.73,mg,3 %
"Zinc",1,mg,9 %
"Protein",18.59,g,37 %
"Alanine",1.098,g,
"Arginine",1.276,g,
"Aspartic acid",1.785,g,
"Cystine",0.205,g,
"Glutamic acid",2.89,g,
"Glycine",0.837,g,
"Histidine",0.629,g,55 %
"Isoleucine",0.901,g,58 %
"Leucine",1.56,g,45 %
"Lysine",1.772,g,57 %
"Methionine",0.506,g,
"Phenylalanine",0.746,g,
"Proline",0.665,g,
"Serine",0.741,g,
"Threonine",0.855,g,52 %
"Tryptophan",0.223,g,55 %
"Tyrosine",0.683,g,
"Valine",0.936,g,48 %
"Phenylalanine + Tyrosine",1.429,g,53 %
"Methionine + Cysteine",0.711,g,46 %
"Carbohydrate",0,g,0 %
"Fiber",0,g,0 %
"Sugars",0,g,
"Net carbs",0,g,
"0.03 g",0.48 g,undefined,14.12
"Fat",15.293,g,20 %
"Saturated fatty acids",4.411,g,22 %
"Butanoic acid",0,g,
"Decanoic acid",0.008,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.015,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.003,g,
"Hexadecanoic acid",3.192,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.909,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.002,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.125,g,
"Monounsaturated fatty acids",6.483,g,
"Cis-hexadecenoic acid",0.13,g,
"Cis-octadecenoic acid",0.806,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.147,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.834,g,
"Octadecenoic acid",5.419,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.004,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0.008,g,
"Polyunsaturated fatty acids",3.181,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.007,g,
"Linoleic acid n-6 (LA)",0.46,g,
"Docosahexaenoic n-3 acid (DHA)",0.005,g,
"Docosapentaenoic n-3 acid (DPA)",0.007,g,
"Docosatetraenoic acid",0.015,g,
"Eicosadienoic acid",0.013,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.013,g,
"Eicosapentaenoic n-3 acid (EPA)",0.002,g,
"Eicosatetraenoic acid",0.073,g,
"Octadecadienoic CLAs acid",0.003,g,
"Octadecadienoic acid",2.878,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.145,g,
"Trans-octadecadienoic acid",0.003,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.012,g,
"Fatty acids, total trans-monoenoic",0.009,g,
"Fatty acids, total trans-polyenoic",0.003,g,
"Cholesterol",84.13,mg,28 %
"Phytosterols",0,mg,
"Alcohol, ethyl",0,g,
"Ash",0.92,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",66.21,g,
