Nutrient,Amount,Unit,DV
Calories,654,,
"Vitamin A, RAE",1.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",12.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",9.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.341,mg,28 %
"Riboflavin [Vitamin B2]",0.150,mg,12 %
"Niacin [Vitamin B3]",1.125,mg,7 %
"Pantothenic acid [Vitamin B5]",0.570,mg,11 %
"Vitamin B6",0.537,mg,32 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",98.00,mcg,24 %
"Folate, food",98.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",1.3,mg,1 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.70,mg,5 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.70,mg,
"Tocopherol, beta",0.15,mg,
"Tocopherol, delta",1.89,mg,
"Tocopherol, gamma",20.83,mg,
"Vitamin K",2.7,mcg,2 %
"Vitamin K1 [Phylloquinone]",2.7,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.3,mg,
"Choline",39.2,mg,7 %
"Calcium",98.00,mg,8 %
"Copper",1.59,mg,177 %
"Iron",2.91,mg,16 %
"Magnesium",158.00,mg,38 %
"Manganese",3.414,mg,148 %
"Phosphorus",346.00,mg,28 %
"Potassium",441.00,mg,9 %
"Selenium",4.90,mcg,9 %
"Sodium",2.00,mg,0 %
"Zinc",3.09,mg,28 %
"Protein",15.23,g,30 %
"Alanine",0.696,g,
"Arginine",2.278,g,
"Aspartic acid",1.829,g,
"Cystine",0.208,g,
"Glutamic acid",2.816,g,
"Glycine",0.816,g,
"Histidine",0.391,g,34 %
"Isoleucine",0.625,g,40 %
"Leucine",1.170,g,34 %
"Lysine",0.424,g,14 %
"Methionine",0.236,g,
"Phenylalanine",0.711,g,
"Proline",0.706,g,
"Serine",0.934,g,
"Threonine",0.596,g,36 %
"Tryptophan",0.170,g,42 %
"Tyrosine",0.406,g,
"Valine",0.753,g,38 %
"Phenylalanine + Tyrosine",1.117,g,41 %
"Methionine + Cysteine",0.236,g,15 %
"Carbohydrate",13.71,g,5 %
"Fiber",6.70,g,24 %
"Starch",0.06,g,
"Sugars",2.61,g,
"Fructose",0.09,g,
"Glucose",0.08,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",2.43,g,
"Net carbs",7.01,g,
"Fat",65.210,g,84 %
"Saturated fatty acids",6.126,g,31 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.063,g,
"Heptadecanoic acid",0.000,g,
"Hexadecanoic acid",4.404,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",1.659,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.000,g,
"Tridecanoic acid",0.000,g,
"Monounsaturated fatty acids",8.933,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.134,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",8.799,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",47.174,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",38.093,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",9.080,g,
"Beta-sitosterol",87.00,mg,
"Campesterol",5.00,mg,
"Cholesterol",0.00,mg,0 %
"Stigmasterol",0.00,mg,
"Alcohol, ethyl",0.0,g,
"Ash",1.78,g,
"Caffeine",0.00,mg,
