Nutrient,Amount,Unit,DV
Calories,52,,
"Vitamin A, RAE",314.00,mcg,35 %
"Carotene, alpha",40.00,mcg,
"Carotene, beta",3248.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.108,mg,9 %
"Riboflavin [Vitamin B2]",0.170,mg,13 %
"Niacin [Vitamin B3]",1.958,mg,12 %
"Pantothenic acid [Vitamin B5]",0.634,mg,13 %
"Vitamin B6",0.582,mg,34 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Folate, DFE [Vitamin B9]",92.00,mcg,23 %
"Vitamin C [Ascorbic acid]",255.5,mg,284 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.16,mg,21 %
"Tocopherol, alpha",3.16,mg,
"Vitamin K",9.7,mcg,8 %
"Betaine",0.2,mg,
"Biotin [Vitamin B7]",0.00,mcg,0 %
"Choline",11.3,mg,2 %
"Calcium",14.00,mg,1 %
"Copper",0.03,mg,3 %
"Fluoride",0.0,mcg,
"Iodine",0.00,mcg,0 %
"Iron",0.86,mg,5 %
"Magnesium",24.00,mg,6 %
"Manganese",0.224,mg,10 %
"Phosphorus",52.00,mg,4 %
"Potassium",422.00,mg,9 %
"Selenium",0.20,mcg,0 %
"Sodium",8.00,mg,0 %
"Zinc",0.50,mg,5 %
"Protein",1.98,g,4 %
"Alanine",0.052,g,
"Arginine",0.072,g,
"Aspartic acid",0.568,g,
"Cystine",0.039,g,
"Cysteine",0.04,g,
"Glutamic acid",0.422,g,
"Glycine",0.055,g,
"Histidine",0.034,g,3 %
"Hydroxyproline",0.000,g,
"Isoleucine",0.042,g,3 %
"Leucine",0.072,g,2 %
"Lysine",0.072,g,2 %
"Methionine",0.012,g,
"Phenylalanine",0.101,g,
"Proline",0.049,g,
"Serine",0.101,g,
"Threonine",0.081,g,5 %
"Tryptophan",0.024,g,6 %
"Tyrosine",0.018,g,
"Valine",0.062,g,3 %
"Phenylalanine + Tyrosine",0.119,g,4 %
"Methionine + Cysteine",0.091,g,6 %
"Carbohydrate",12.07,g,4 %
"Fiber",4.20,g,15 %
"Sugars",8.40,g,
"Net carbs",7.87,g,
"Fat",0.600,g,1 %
"Saturated fatty acids",0.118,g,1 %
"Monounsaturated fatty acids",0.013,g,
"Polyunsaturated fatty acids",0.313,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
