Nutrient,Amount,Unit,DV
Calories,134,,
"Vitamin A, RAE",6502.00,mcg,722 %
"Retinol",6502.00,mcg,
"Thiamin [Vitamin B1]",0.283,mg,24 %
"Riboflavin [Vitamin B2]",3.005,mg,231 %
"Niacin [Vitamin B3]",15.301,mg,96 %
"Pantothenic acid [Vitamin B5]",6.650,mg,133 %
"Vitamin B6",0.690,mg,41 %
"Vitamin B12 [Cobalamin]",26.00,mcg,1083 %
"Folate, DFE [Vitamin B9]",212.00,mcg,53 %
"Folate, food",212.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",25.3,mg,28 %
"Calcium",9.00,mg,1 %
"Copper",0.68,mg,76 %
"Iron",23.30,mg,129 %
"Magnesium",18.00,mg,4 %
"Manganese",0.344,mg,15 %
"Phosphorus",288.00,mg,23 %
"Potassium",273.00,mg,6 %
"Selenium",52.70,mcg,96 %
"Sodium",87.00,mg,4 %
"Zinc",5.76,mg,52 %
"Protein",21.39,g,43 %
"Alanine",1.276,g,
"Arginine",1.317,g,
"Aspartic acid",1.937,g,
"Cystine",0.404,g,
"Glutamic acid",2.782,g,
"Glycine",1.239,g,
"Histidine",0.582,g,51 %
"Isoleucine",1.085,g,70 %
"Leucine",1.906,g,56 %
"Lysine",1.649,g,53 %
"Methionine",0.530,g,
"Phenylalanine",1.047,g,
"Proline",1.146,g,
"Serine",1.157,g,
"Threonine",0.910,g,56 %
"Tryptophan",0.301,g,74 %
"Tyrosine",0.729,g,
"Valine",1.321,g,67 %
"Phenylalanine + Tyrosine",1.776,g,66 %
"Methionine + Cysteine",0.530,g,34 %
"Carbohydrate",2.47,g,1 %
"Fiber",0.00,g,0 %
"Net carbs",2.47,g,
"0.05 g",,undefined,0.00
"Fat",3.650,g,5 %
"Saturated fatty acids",1.170,g,6 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.440,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.700,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.020,g,
"Monounsaturated fatty acids",0.520,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.030,g,
"Octadecenoic acid",0.460,g,
"Polyunsaturated fatty acids",0.870,g,
"Docosahexaenoic n-3 acid (DHA)",0.020,g,
"Docosapentaenoic n-3 acid (DPA)",0.030,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.440,g,
"Octadecadienoic acid",0.350,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.030,g,
"Cholesterol",301.00,mg,100 %
"Phytosterols",0.00,mg,
"Alcohol, ethyl",0.0,g,
