Nutrient,Amount,Unit,DV
Calories,53,,
"Vitamin A, RAE",1.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",8.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",464.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.050,mg,4 %
"Riboflavin [Vitamin B2]",0.089,mg,7 %
"Niacin [Vitamin B3]",1.110,mg,7 %
"Vitamin B6",0.081,mg,5 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",89.00,mcg,22 %
"Folate, food",89.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",7.4,mg,8 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.19,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.19,mg,
"Vitamin K",14.8,mcg,12 %
"Vitamin K1 [Phylloquinone]",14.8,mcg,
"Choline",34.4,mg,6 %
"Calcium",21.00,mg,2 %
"Copper",0.13,mg,14 %
"Iron",0.61,mg,3 %
"Magnesium",42.00,mg,10 %
"Phosphorus",73.00,mg,6 %
"Potassium",286.00,mg,6 %
"Selenium",0.20,mcg,0 %
"Sodium",60.00,mg,3 %
"Zinc",0.40,mg,4 %
"Protein",2.89,g,6 %
"Carbohydrate",11.95,g,4 %
"Fiber",5.70,g,20 %
"Sugars",0.99,g,
"Net carbs",6.25,g,
"Fat",0.340,g,0 %
"Saturated fatty acids",0.079,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.004,g,
"Hexadecanoic acid",0.066,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.006,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.004,g,
"Monounsaturated fatty acids",0.011,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",0.145,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.105,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.038,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
