Nutrient,Amount,Unit,DV
Calories,93,,
"Vitamin A, RAE",1376.00,mcg,153 %
"Carotene, alpha",629.00,mcg,
"Carotene, beta",16194.00,mcg,
"Cryptoxanthin, beta",9.00,mcg,
"Lutein + zeaxanthin",1747.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.040,mg,3 %
"Riboflavin [Vitamin B2]",0.354,mg,27 %
"Niacin [Vitamin B3]",2.362,mg,15 %
"Pantothenic acid [Vitamin B5]",0.231,mg,5 %
"Vitamin B6",0.400,mg,24 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",83.00,mcg,21 %
"Folate, food",83.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",11.1,mg,12 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.00,mg,13 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",2.00,mg,
"Vitamin K",108.6,mcg,90 %
"Vitamin K1 [Phylloquinone]",108.6,mcg,
"Choline",12.8,mg,2 %
"Calcium",363.00,mg,28 %
"Copper",0.41,mg,46 %
"Iron",2.63,mg,15 %
"Magnesium",95.00,mg,23 %
"Manganese",2.855,mg,124 %
"Phosphorus",91.00,mg,7 %
"Potassium",272.00,mg,6 %
"Selenium",0.90,mcg,2 %
"Sodium",9.00,mg,0 %
"Zinc",0.67,mg,6 %
"Protein",5.60,g,11 %
"Carbohydrate",17.31,g,6 %
"Fiber",11.00,g,39 %
"Sugars",6.30,g,
"Net carbs",6.31,g,
"Fat",2.120,g,3 %
"Saturated fatty acids",0.336,g,2 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.008,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.012,g,
"Heptadecanoic acid",0.002,g,
"Hexadecanoic acid",0.243,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.026,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.010,g,
"Tetracosanoic acid",0.013,g,
"Tetradecanoic acid",0.005,g,
"Monounsaturated fatty acids",0.081,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.035,g,
"Octadecenoic acid",0.039,g,
"Tetradecenoic acid",0.003,g,
"Polyunsaturated fatty acids",1.065,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.148,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.856,g,
"Fatty acids, total trans",0.000,g,
"Beta-sitosterol",20.00,mg,
"Cholesterol",0.00,mg,0 %
"Phytosterols",21.00,mg,
"Stigmasterol",2.00,mg,
"Alcohol, ethyl",0.0,g,
"Ash",1.65,g,
"Caffeine",0.00,mg,
