Nutrient,Amount,Unit,DV
Calories,49,,
"Vitamin A, RAE",1.52,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",10.64,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",39.52,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.036,mg,3 %
"Riboflavin [Vitamin B2]",0.033,mg,3 %
"Niacin [Vitamin B3]",0.587,mg,4 %
"Pantothenic acid [Vitamin B5]",0.190,mg,4 %
"Vitamin B6",0.071,mg,4 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",36.48,mcg,9 %
"Folate, food",36.48,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",89.4,mg,99 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.44,mg,3 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.44,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.12,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",3.3,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.3,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.3,mg,
"Choline",8.7,mg,2 %
"Calcium",24.32,mg,2 %
"Copper",0.07,mg,8 %
"Fluoride",6.7,mcg,
"Iron",0.62,mg,3 %
"Magnesium",19.76,mg,5 %
"Manganese",0.587,mg,26 %
"Phosphorus",36.48,mg,3 %
"Potassium",232.56,mg,5 %
"Selenium",0.61,mcg,1 %
"Sodium",1.52,mg,0 %
"Zinc",0.21,mg,2 %
"Protein",1.02,g,2 %
"Alanine",0.050,g,
"Arginine",0.043,g,
"Aspartic acid",0.226,g,
"Cystine",0.009,g,
"Glutamic acid",0.149,g,
"Glycine",0.040,g,
"Histidine",0.018,g,2 %
"Isoleucine",0.024,g,2 %
"Leucine",0.052,g,2 %
"Lysine",0.040,g,1 %
"Methionine",0.003,g,
"Phenylalanine",0.029,g,
"Proline",0.030,g,
"Serine",0.038,g,
"Threonine",0.030,g,2 %
"Tryptophan",0.012,g,3 %
"Tyrosine",0.033,g,
"Valine",0.029,g,1 %
"Phenylalanine + Tyrosine",0.062,g,2 %
"Methionine + Cysteine",0.003,g,0 %
"Carbohydrate",11.67,g,4 %
"Fiber",3.04,g,11 %
"Starch",0.06,g,
"Sugars",7.43,g,
"Fructose",3.71,g,
"Galactose",0.00,g,
"Glucose",3.02,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.71,g,
"Net carbs",8.63,g,
"Fat",0.456,g,1 %
"Saturated fatty acids",0.023,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.018,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.005,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.000,g,
"Monounsaturated fatty acids",0.065,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.064,g,
"Polyunsaturated fatty acids",0.236,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.137,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.099,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Phytosterols",18.24,mg,
"Alcohol, ethyl",0.0,g,
"Ash",0.61,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",138.24,g,
