Nutrient,Amount,Unit,DV
Calories,27,,
"Vitamin A, RAE",50.92,mcg,6 %
"Carotene, alpha",12.06,mcg,
"Carotene, beta",601.66,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",951.40,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.192,mg,16 %
"Riboflavin [Vitamin B2]",0.189,mg,15 %
"Niacin [Vitamin B3]",1.311,mg,8 %
"Pantothenic acid [Vitamin B5]",0.367,mg,7 %
"Vitamin B6",0.122,mg,7 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",69.68,mcg,17 %
"Folate, food",69.68,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",7.5,mg,8 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.51,mg,10 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",1.51,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.12,mg,
"Vitamin K",55.7,mcg,46 %
"Vitamin K1 [Phylloquinone]",55.7,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.8,mg,
"Choline",21.4,mg,4 %
"Calcium",32.16,mg,2 %
"Copper",0.25,mg,28 %
"Iron",2.87,mg,16 %
"Magnesium",18.76,mg,4 %
"Manganese",0.212,mg,9 %
"Phosphorus",69.68,mg,6 %
"Potassium",270.68,mg,6 %
"Selenium",3.08,mcg,6 %
"Sodium",2.68,mg,0 %
"Zinc",0.72,mg,7 %
"Protein",2.95,g,6 %
"Alanine",0.154,g,
"Arginine",0.122,g,
"Aspartic acid",0.681,g,
"Cystine",0.042,g,
"Glutamic acid",0.312,g,
"Glycine",0.125,g,
"Histidine",0.066,g,6 %
"Isoleucine",0.100,g,6 %
"Leucine",0.172,g,5 %
"Lysine",0.139,g,4 %
"Methionine",0.042,g,
"Phenylalanine",0.100,g,
"Proline",0.095,g,
"Serine",0.142,g,
"Threonine",0.113,g,7 %
"Tryptophan",0.036,g,9 %
"Tyrosine",0.070,g,
"Valine",0.154,g,8 %
"Phenylalanine + Tyrosine",0.17,g,6 %
"Methionine + Cysteine",0.042,g,3 %
"Carbohydrate",5.20,g,2 %
"Fiber",2.81,g,10 %
"Sugars",2.52,g,
"Fructose",1.34,g,
"Galactose",0.00,g,
"Glucose",0.87,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.31,g,
"Net carbs",2.39,g,
"Fat",0.161,g,0 %
"Saturated fatty acids",0.054,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.000,g,
"Heptadecanoic acid",0.000,g,
"Hexadecanoic acid",0.054,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.000,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.000,g,
"Monounsaturated fatty acids",0.000,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.000,g,
"Pentadecenoic acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.067,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.054,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.013,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Phytosterols",32.16,mg,
"Alcohol, ethyl",0.0,g,
"Ash",0.78,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",124.91,g,
