Nutrient,Amount,Unit,DV
Calories,125,,
"Vitamin A, RAE",0.00,mcg,0 %
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.140,mg,12 %
"Riboflavin [Vitamin B2]",0.250,mg,19 %
"Niacin [Vitamin B3]",6.190,mg,39 %
"Pantothenic acid [Vitamin B5]",0.700,mg,14 %
"Vitamin B6",0.170,mg,10 %
"Vitamin B12 [Cobalamin]",2.64,mcg,110 %
"Folate, DFE [Vitamin B9]",23.00,mcg,6 %
"Folate, food",23.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin E (alpha-tocopherol)",0.20,mg,1 %
"Tocopherol, alpha",0.20,mg,
"Calcium",6.00,mg,0 %
"Copper",0.12,mg,13 %
"Iron",1.82,mg,10 %
"Magnesium",27.00,mg,6 %
"Manganese",0.024,mg,1 %
"Phosphorus",195.00,mg,16 %
"Potassium",290.00,mg,6 %
"Selenium",23.40,mcg,43 %
"Sodium",61.00,mg,3 %
"Zinc",3.89,mg,35 %
"Protein",20.52,g,41 %
"Alanine",1.234,g,
"Arginine",1.219,g,
"Aspartic acid",1.806,g,
"Cystine",0.245,g,
"Glutamic acid",2.977,g,
"Glycine",1.002,g,
"Histidine",0.650,g,57 %
"Isoleucine",0.990,g,64 %
"Leucine",1.596,g,47 %
"Lysine",1.812,g,58 %
"Methionine",0.527,g,
"Phenylalanine",0.835,g,
"Proline",0.861,g,
"Serine",0.763,g,
"Threonine",0.878,g,54 %
"Tryptophan",0.240,g,59 %
"Tyrosine",0.690,g,
"Valine",1.107,g,56 %
"Phenylalanine + Tyrosine",1.525,g,57 %
"Methionine + Cysteine",0.527,g,34 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Net carbs",0,g,
"Fat",4.190,g,5 %
"Saturated fatty acids",1.500,g,8 %
"Decanoic acid",0.010,g,
"Dodecanoic acid",0.010,g,
"Hexadecanoic acid",0.810,g,
"Octadecanoic acid",0.500,g,
"Tetradecanoic acid",0.110,g,
"Monounsaturated fatty acids",1.690,g,
"Hexadecenoic acid",0.130,g,
"Octadecenoic acid",1.530,g,
"Polyunsaturated fatty acids",0.380,g,
"Eicosatetraenoic acid",0.040,g,
"Octadecadienoic acid",0.290,g,
"Octadecatrienoic acid",0.060,g,
"Cholesterol",64.00,mg,21 %
