Nutrient,Amount,Unit,DV
Calories,248,,
"Vitamin A, RAE",14.78,mcg,2 %
"Carotene, alpha",0.87,mcg,
"Carotene, beta",112.17,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.043,mg,4 %
"Riboflavin [Vitamin B2]",0.043,mg,3 %
"Niacin [Vitamin B3]",1.348,mg,8 %
"Pantothenic acid [Vitamin B5]",0.348,mg,7 %
"Vitamin B6",0.174,mg,10 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Folate, DFE [Vitamin B9]",6.09,mcg,2 %
"Vitamin C [Ascorbic acid]",4.3,mg,5 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.17,mg,14 %
"Tocopherol, alpha",2.17,mg,
"Vitamin K",30.4,mcg,25 %
"Betaine",4.3,mg,
"Biotin [Vitamin B7]",0.00,mcg,0 %
"Choline",13.0,mg,2 %
"Calcium",1002.17,mg,77 %
"Copper",0.43,mg,48 %
"Fluoride",0.0,mcg,
"Iodine",0.00,mcg,0 %
"Iron",8.26,mg,46 %
"Magnesium",60.00,mg,14 %
"Manganese",17.478,mg,760 %
"Phosphorus",63.91,mg,5 %
"Potassium",430.87,mg,9 %
"Selenium",3.04,mcg,6 %
"Sodium",10.00,mg,0 %
"Zinc",1.74,mg,16 %
"Protein",3.91,g,8 %
"Alanine",0.174,g,
"Arginine",0.174,g,
"Aspartic acid",0.435,g,
"Cystine",0.043,g,
"Cysteine",0.04,g,
"Glutamic acid",0.391,g,
"Glycine",0.174,g,
"Histidine",0.130,g,11 %
"Hydroxyproline",0.000,g,
"Isoleucine",0.130,g,8 %
"Leucine",0.261,g,8 %
"Lysine",0.087,g,3 %
"Methionine",0.130,g,
"Phenylalanine",0.435,g,
"Proline",0.174,g,
"Serine",0.130,g,
"Threonine",0.043,g,3 %
"Tryptophan",0.130,g,32 %
"Tyrosine",0.217,g,
"Valine",0.261,g,13 %
"Phenylalanine + Tyrosine",0.652,g,24 %
"Methionine + Cysteine",0.213,g,14 %
"Carbohydrate",80.43,g,29 %
"Fiber",53.04,g,189 %
"Sugars",2.17,g,
"Net carbs",27.39,g,
"Fat",1.261,g,2 %
"Saturated fatty acids",0.348,g,2 %
"Monounsaturated fatty acids",0.261,g,
"Polyunsaturated fatty acids",0.087,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
