Nutrient,Amount,Unit,DV
Calories,148,,
"Vitamin A, RAE",180.00,mcg,20 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, alpha",13.00,mcg,
"Cryptoxanthin, beta",13.00,mcg,
"Lutein",230.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",179.00,mcg,
"Zeaxanthin",229.00,mcg,
"cis-Lutein/Zeaxanthin",57.00,mcg,
"cis-Lycopene",0.00,mcg,
"cis-beta-Carotene",0.00,mcg,
"trans-Lycopene",0.00,mcg,
"trans-beta-Carotene",0.00,mcg,
"Thiamin [Vitamin B1]",0.077,mg,6 %
"Riboflavin [Vitamin B2]",0.419,mg,32 %
"Niacin [Vitamin B3]",0.000,mg,0 %
"Vitamin B6",0.063,mg,4 %
"Vitamin B12 [Cobalamin]",1.02,mcg,42 %
"Vitamin D",2.46,mcg,12 %
"Vitamin D2",0.00,mcg,
"Vitamin D3",2.46,mcg,
"Betaine",0.3,mg,
"Choline",335.0,mg,61 %
"Calcium",48.00,mg,4 %
"Copper",0.00,mg,0 %
"Iodine",49.10,mcg,33 %
"Iron",1.67,mg,9 %
"Magnesium",11.40,mg,3 %
"Manganese",0.000,mg,0 %
"Phosphorus",184.00,mg,15 %
"Potassium",132.00,mg,3 %
"Selenium",31.10,mcg,57 %
"Sodium",129.00,mg,6 %
"Zinc",1.24,mg,11 %
"Protein",12.40,g,25 %
"Alanine",0.667,g,
"Arginine",0.787,g,
"Aspartic acid",1.270,g,
"Cysteine",0.39,g,
"Glutamic acid",1.630,g,
"Glycine",0.408,g,
"Histidine",0.283,g,25 %
"Hydroxyproline",0.000,g,
"Isoleucine",0.616,g,40 %
"Leucine",1.050,g,31 %
"Lysine",0.832,g,27 %
"Methionine",0.418,g,
"Phenylalanine",0.660,g,
"Proline",0.560,g,
"Serine",0.919,g,
"Threonine",0.594,g,36 %
"Tryptophan",0.166,g,41 %
"Tyrosine",0.512,g,
"Valine",0.734,g,37 %
"Phenylalanine + Tyrosine",1.172,g,43 %
"Methionine + Cysteine",0.808,g,52 %
"Carbohydrate",0.96,g,0 %
"Fiber",0.00,g,0 %
"Starch",0.00,g,
"Fructose",0.00,g,
"Glucose",0.20,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.00,g,
"Net carbs",0.96,g,
"",1.49 g,undefined,
"Fat",9.960,g,13 %
"Saturated fatty acids",3.200,g,16 %
"Hexadecanoic acid",2.320,g,
"Octadecanoic acid",0.813,g,
"Tetradecanoic acid",0.032,g,
"Monounsaturated fatty acids",3.630,g,
"Cis-hexadecenoic acid",0.238,g,
"Cis-octadecenoic acid",3.350,g,
"Polyunsaturated fatty acids",1.820,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Linoleic acid n-6 (LA)",1.46,g,
"Eicosadienoic n-6 acid",0.020,g,
"Cholesterol",411.00,mg,137 %
"25-hydroxycholecalciferol",0.56,mcg,
"Ash",0.85,g,
"Choline, free",0.60,mg,
"Choline, from glycerophosphocholine",0.20,mg,
"Choline, from phosphocholine",309.00,mg,
"Choline, from phosphotidyl choline",0.20,mg,
"Choline, from sphingomyelin",25.10,mg,
"Nitrogen",1.99,g,
"PUFA 18:2 c",1.46,g,
"PUFA 18:3 c",0.01,g,
