Nutrient,Amount,Unit,DV
Calories,338,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.507,mg,42 %
"Riboflavin [Vitamin B2]",0.202,mg,16 %
"Niacin [Vitamin B3]",1.537,mg,10 %
"Pantothenic acid [Vitamin B5]",1.355,mg,27 %
"Vitamin B6",0.512,mg,30 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",395.00,mcg,99 %
"Folate, food",395.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.72,mg,5 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.72,mg,
"Vitamin K",6.0,mcg,5 %
"Vitamin K1 [Phylloquinone]",6.0,mcg,
"Choline",96.7,mg,18 %
"Calcium",81.00,mg,6 %
"Copper",0.74,mg,82 %
"Iron",7.51,mg,42 %
"Magnesium",224.00,mg,53 %
"Manganese",1.672,mg,73 %
"Phosphorus",385.00,mg,31 %
"Potassium",1724.00,mg,37 %
"Selenium",7.20,mcg,13 %
"Sodium",18.00,mg,1 %
"Zinc",2.83,mg,26 %
"Protein",21.46,g,43 %
"Alanine",1.095,g,
"Arginine",1.315,g,
"Aspartic acid",2.767,g,
"Cystine",0.237,g,
"Glutamic acid",3.038,g,
"Glycine",0.906,g,
"Histidine",0.656,g,57 %
"Isoleucine",1.129,g,73 %
"Leucine",1.850,g,54 %
"Lysine",1.438,g,46 %
"Methionine",0.271,g,
"Phenylalanine",1.236,g,
"Proline",0.975,g,
"Serine",1.428,g,
"Threonine",0.927,g,57 %
"Tryptophan",0.254,g,62 %
"Tyrosine",0.759,g,
"Valine",1.291,g,66 %
"Phenylalanine + Tyrosine",1.995,g,74 %
"Methionine + Cysteine",0.271,g,17 %
"Carbohydrate",63.38,g,23 %
"Fiber",19.00,g,68 %
"Sugars",8.50,g,
"Net carbs",44.38,g,
"Fat",0.690,g,1 %
"Saturated fatty acids",0.161,g,1 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.118,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.032,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.002,g,
"Monounsaturated fatty acids",0.062,g,
"Docosenoic acid",0.004,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.004,g,
"Octadecenoic acid",0.052,g,
"Polyunsaturated fatty acids",0.309,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.215,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.095,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",4.30,g,
"Caffeine",0.00,mg,
