Nutrient,Amount,Unit,DV
Calories,120,,
"Vitamin A, RAE",32.06,mcg,4 %
"Carotene, alpha",12.23,mcg,
"Carotene, beta",381.74,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",21.1,mcg,
"Lycopene",12133.71,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.045,mg,4 %
"Riboflavin [Vitamin B2]",0.084,mg,6 %
"Niacin [Vitamin B3]",1.658,mg,10 %
"Pantothenic acid [Vitamin B5]",0.068,mg,1 %
"Vitamin B6",0.145,mg,9 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",10.81,mcg,3 %
"Folate, food",10.81,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",9.4,mg,10 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.81,mg,12 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.81,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.23,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",5.5,mcg,5 %
"Vitamin K1 [Phylloquinone]",5.5,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.3,mg,
"Choline",18.1,mg,3 %
"Calcium",31.1,mg,2 %
"Copper",0.23,mg,26 %
"Fluoride",0,mcg,
"Iron",1.61,mg,9 %
"Magnesium",31.81,mg,8 %
"Manganese",0.181,mg,8 %
"Phosphorus",56.58,mg,5 %
"Potassium",634.29,mg,13 %
"Selenium",3.23,mcg,6 %
"Sodium",315.81,mg,14 %
"Zinc",0.35,mg,3 %
"Protein",2.58,g,5 %
"Alanine",0.058,g,
"Arginine",0.061,g,
"Aspartic acid",0.287,g,
"Cystine",0.019,g,
"Glutamic acid",0.91,g,
"Glycine",0.042,g,
"Histidine",0.029,g,3 %
"Hydroxyproline",0,g,
"Isoleucine",0.039,g,3 %
"Leucine",0.055,g,2 %
"Lysine",0.061,g,2 %
"Methionine",0.013,g,
"Phenylalanine",0.058,g,
"Proline",0.042,g,
"Serine",0.055,g,
"Threonine",0.055,g,3 %
"Tryptophan",0.013,g,3 %
"Tyrosine",0.032,g,
"Valine",0.042,g,2 %
"Phenylalanine + Tyrosine",0.09,g,3 %
"Methionine + Cysteine",0.032,g,2 %
"Carbohydrate",29.77,g,11 %
"Fiber",4.06,g,14 %
"Starch",0.1,g,
"Sugars",23.06,g,
"Fructose",2.55,g,
"Galactose",0,g,
"Glucose",2.45,g,
"Lactose",0,g,
"Maltose",0.13,g,
"Sucrose",0.13,g,
"Net carbs",25.71,g,
"Fat",0.313,g,0 %
"Saturated fatty acids",0.052,g,0 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.039,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.01,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.039,g,
"Cis-octadecenoic acid",0,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.035,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.074,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.068,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.003,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",0.29,mg,
"Alcohol, ethyl",0,g,
"Ash",1.97,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",74.68,g,
