Nutrient,Amount,Unit,DV
Calories,43,,
"Vitamin A, RAE",11.06,mcg,1 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",11.06,mcg,
"Thiamin [Vitamin B1]",0.015,mg,1 %
"Riboflavin [Vitamin B2]",0.077,mg,6 %
"Niacin [Vitamin B3]",0.787,mg,5 %
"Vitamin B6",0.026,mg,2 %
"Vitamin B12 [Cobalamin]",7.44,mcg,310 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",5.95,mcg,1 %
"Folate, food",5.95,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.72,mg,5 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.72,mg,
"Vitamin K",0.9,mcg,1 %
"Vitamin K1 [Phylloquinone]",0.9,mcg,
"Choline",55.3,mg,10 %
"Calcium",50.18,mg,4 %
"Copper",2.43,mg,270 %
"Iron",3.92,mg,22 %
"Magnesium",15.31,mg,4 %
"Phosphorus",82.50,mg,7 %
"Potassium",132.68,mg,3 %
"Selenium",16.75,mcg,30 %
"Sodium",72.29,mg,3 %
"Zinc",33.42,mg,304 %
"Protein",4.86,g,10 %
"Carbohydrate",2.31,g,1 %
"Fiber",0.00,g,0 %
"Sugars",0.53,g,
"Net carbs",2.31,g,
"0.28 g",,undefined,0.00
"Fat",1.454,g,2 %
"Saturated fatty acids",0.403,g,2 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.001,g,
"Hexadecanoic acid",0.271,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.056,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.043,g,
"Monounsaturated fatty acids",0.215,g,
"Docosenoic acid",0.001,g,
"Eicosenoic acid",0.024,g,
"Hexadecenoic acid",0.044,g,
"Octadecenoic acid",0.143,g,
"Polyunsaturated fatty acids",0.449,g,
"Docosahexaenoic n-3 acid (DHA)",0.116,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Eicosapentaenoic n-3 acid (EPA)",0.151,g,
"Eicosatetraenoic acid",0.019,g,
"Octadecadienoic acid",0.035,g,
"Octadecatetraenoic acid",0.041,g,
"Octadecatrienoic acid",0.071,g,
"Cholesterol",34.02,mg,11 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",75.73,g,
