Nutrient,Amount,Unit,DV
Calories,119,,
"Vitamin A, RAE",19.00,mcg,2 %
"Retinol",19.00,mcg,
"Thiamin [Vitamin B1]",0.123,mg,10 %
"Riboflavin [Vitamin B2]",0.105,mg,8 %
"Niacin [Vitamin B3]",5.384,mg,34 %
"Pantothenic acid [Vitamin B5]",0.928,mg,19 %
"Vitamin B6",0.406,mg,24 %
"Vitamin B12 [Cobalamin]",4.45,mcg,185 %
"Folate, DFE [Vitamin B9]",12.00,mcg,3 %
"Folate, food",12.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",2.4,mg,3 %
"Vitamin D",0.00,mcg,0 %
"Calcium",67.00,mg,5 %
"Copper",0.11,mg,12 %
"Iron",0.70,mg,4 %
"Magnesium",31.00,mg,7 %
"Manganese",0.158,mg,7 %
"Phosphorus",271.00,mg,22 %
"Potassium",481.00,mg,10 %
"Selenium",12.60,mcg,23 %
"Sodium",31.00,mg,1 %
"Zinc",1.08,mg,10 %
"Protein",20.48,g,41 %
"Alanine",1.239,g,
"Arginine",1.225,g,
"Aspartic acid",2.097,g,
"Cystine",0.220,g,
"Glutamic acid",3.057,g,
"Glycine",0.983,g,
"Histidine",0.603,g,53 %
"Isoleucine",0.944,g,61 %
"Leucine",1.664,g,49 %
"Lysine",1.881,g,61 %
"Methionine",0.606,g,
"Phenylalanine",0.799,g,
"Proline",0.724,g,
"Serine",0.836,g,
"Threonine",0.898,g,55 %
"Tryptophan",0.229,g,56 %
"Tyrosine",0.691,g,
"Valine",1.055,g,54 %
"Phenylalanine + Tyrosine",1.49,g,55 %
"Methionine + Cysteine",0.606,g,39 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Net carbs",0,g,
"0.69 g",,undefined,0.00
"Fat",3.460,g,4 %
"Saturated fatty acids",0.722,g,4 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.011,g,
"Hexadecanoic acid",0.421,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.139,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.079,g,
"Monounsaturated fatty acids",1.129,g,
"Docosenoic acid",0.138,g,
"Eicosenoic acid",0.112,g,
"Hexadecenoic acid",0.203,g,
"Octadecenoic acid",0.614,g,
"Polyunsaturated fatty acids",1.237,g,
"Docosahexaenoic n-3 acid (DHA)",0.420,g,
"Docosapentaenoic n-3 acid (DPA)",0.106,g,
"Eicosapentaenoic n-3 acid (EPA)",0.167,g,
"Eicosatetraenoic acid",0.109,g,
"Octadecadienoic acid",0.239,g,
"Octadecatetraenoic acid",0.066,g,
"Octadecatrienoic acid",0.119,g,
"Cholesterol",59.00,mg,20 %
"Alcohol, ethyl",0.0,g,
