Nutrient,Amount,Unit,DV
Calories,340,,
"Vitamin A, RAE",411.00,mcg,46 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",72.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",405.00,mcg,
"Thiamin [Vitamin B1]",0.020,mg,2 %
"Riboflavin [Vitamin B2]",0.188,mg,14 %
"Niacin [Vitamin B3]",0.064,mg,0 %
"Pantothenic acid [Vitamin B5]",0.495,mg,10 %
"Vitamin B6",0.035,mg,2 %
"Vitamin B12 [Cobalamin]",0.16,mcg,7 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",4.00,mcg,1 %
"Folate, food",4.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.6,mg,1 %
"Vitamin D",1.60,mcg,8 %
"Vitamin D2",0.00,mcg,
"Vitamin D3",1.60,mcg,
"Vitamin E (alpha-tocopherol)",0.92,mg,6 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.92,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.24,mg,
"Tocotrienol, alpha",0.09,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",3.2,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.2,mcg,
"Choline",16.8,mg,3 %
"Calcium",66.00,mg,5 %
"Copper",0.01,mg,1 %
"Fluoride",3.0,mcg,
"Iron",0.10,mg,1 %
"Magnesium",7.00,mg,2 %
"Manganese",0.006,mg,0 %
"Phosphorus",58.00,mg,5 %
"Potassium",95.00,mg,2 %
"Selenium",3.00,mcg,5 %
"Sodium",27.00,mg,1 %
"Zinc",0.24,mg,2 %
"Protein",2.84,g,6 %
"Alanine",0.091,g,
"Arginine",0.066,g,
"Aspartic acid",0.209,g,
"Cystine",0.015,g,
"Glutamic acid",0.572,g,
"Glycine",0.066,g,
"Histidine",0.066,g,6 %
"Isoleucine",0.146,g,9 %
"Leucine",0.234,g,7 %
"Lysine",0.124,g,4 %
"Methionine",0.066,g,
"Phenylalanine",0.130,g,
"Proline",0.302,g,
"Serine",0.094,g,
"Threonine",0.126,g,8 %
"Tryptophan",0.066,g,16 %
"Tyrosine",0.134,g,
"Valine",0.170,g,9 %
"Phenylalanine + Tyrosine",0.264,g,10 %
"Methionine + Cysteine",0.066,g,4 %
"Carbohydrate",2.84,g,1 %
"Fiber",0.00,g,0 %
"Sugars",2.92,g,
"Fructose",0.00,g,
"Galactose",0.00,g,
"Glucose",0.00,g,
"Lactose",2.92,g,
"Maltose",0.00,g,
"Sucrose",0.00,g,
"Net carbs",2.84,g,
"0.15 g",0.92 g,undefined,6.07
"Fat",36.080,g,46 %
"Saturated fatty acids",23.032,g,115 %
"Butanoic acid",0.732,g,
"Decanoic acid",0.905,g,
"Docosanoic acid",0.015,g,
"Dodecanoic acid",1.050,g,
"Eicosanoic acid",0.047,g,
"Heptadecanoic acid",0.210,g,
"Hexadecanoic acid",9.298,g,
"Hexanoic acid",0.609,g,
"Octadecanoic acid",3.572,g,
"Octanoic acid",0.384,g,
"Pentadecanoic acid",0.353,g,
"Tetracosanoic acid",0.009,g,
"Tetradecanoic acid",3.331,g,
"Monounsaturated fatty acids",9.101,g,
"Cis-hexadecenoic acid",0.547,g,
"Cis-octadecenoic acid",7.078,g,
"Docosenoic acid",0.003,g,
"Docosenoic cis acid",0.003,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.065,g,
"Heptadecenoic acid",0.065,g,
"Hexadecenoic acid",0.656,g,
"Octadecenoic acid",7.968,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.344,g,
"Trans-hexadecenoic acid",0.109,g,
"Trans-octadecenoic acid",0.891,g,
"Polyunsaturated fatty acids",1.570,g,
"α-linolenic acid n-3 (ALA)",0.12,g,
"γ-linolenic acid n-6 (GLA)",0.00,g,
"Cis,cis-eicosadienoic n-6 acid",0.008,g,
"Linoleic acid n-6 (LA)",0.87,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.020,g,
"Docosatetraenoic acid",0.010,g,
"Eicosadienoic acid",0.041,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.039,g,
"Eicosapentaenoic n-3 acid (EPA)",0.009,g,
"Eicosatetraenoic acid",0.058,g,
"Octadecadienoic CLAs acid",0.188,g,
"Octadecadienoic acid",1.294,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.128,g,
"Trans-octadecadienoic acid",0.232,g,
"Trans-octadecatrienoic acid",0.004,g,
"Fatty acids, total trans",1.236,g,
"Fatty acids, total trans-monoenoic",1.000,g,
"Fatty acids, total trans-polyenoic",0.236,g,
"Cholesterol",113.00,mg,38 %
"Alcohol, ethyl",0.0,g,
"Ash",0.53,g,
"Caffeine",0.00,mg,
