Nutrient,Amount,Unit,DV
Calories,85,,
"Vitamin A, RAE",54.00,mcg,6 %
"Retinol",54.00,mcg,
"Thiamin [Vitamin B1]",0.020,mg,2 %
"Riboflavin [Vitamin B2]",0.070,mg,5 %
"Niacin [Vitamin B3]",6.100,mg,38 %
"Pantothenic acid [Vitamin B5]",0.750,mg,15 %
"Vitamin B6",0.400,mg,24 %
"Vitamin B12 [Cobalamin]",0.60,mcg,25 %
"Folate, DFE [Vitamin B9]",5.00,mcg,1 %
"Folate, food",5.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.0,mcg,0 %
"Calcium",15.00,mg,1 %
"Copper",0.04,mg,4 %
"Iron",1.13,mg,6 %
"Magnesium",30.00,mg,7 %
"Manganese",0.015,mg,1 %
"Phosphorus",143.00,mg,11 %
"Potassium",416.00,mg,9 %
"Selenium",36.50,mcg,66 %
"Sodium",88.00,mg,4 %
"Zinc",0.46,mg,4 %
"Protein",18.50,g,37 %
"Alanine",1.119,g,
"Arginine",1.107,g,
"Aspartic acid",1.894,g,
"Cystine",0.198,g,
"Glutamic acid",2.762,g,
"Glycine",0.888,g,
"Histidine",0.545,g,48 %
"Isoleucine",0.852,g,55 %
"Leucine",1.504,g,44 %
"Lysine",1.699,g,55 %
"Methionine",0.548,g,
"Phenylalanine",0.722,g,
"Proline",0.654,g,
"Serine",0.755,g,
"Threonine",0.811,g,50 %
"Tryptophan",0.207,g,51 %
"Tyrosine",0.625,g,
"Valine",0.953,g,49 %
"Phenylalanine + Tyrosine",1.347,g,50 %
"Methionine + Cysteine",0.548,g,35 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Net carbs",0,g,
"0.12 g",,undefined,0.00
"Fat",0.700,g,1 %
"Saturated fatty acids",0.188,g,1 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.001,g,
"Hexadecanoic acid",0.120,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.046,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.014,g,
"Monounsaturated fatty acids",0.121,g,
"Docosenoic acid",0.009,g,
"Eicosenoic acid",0.003,g,
"Hexadecenoic acid",0.023,g,
"Octadecenoic acid",0.086,g,
"Polyunsaturated fatty acids",0.165,g,
"Docosahexaenoic n-3 acid (DHA)",0.088,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Eicosapentaenoic n-3 acid (EPA)",0.020,g,
"Eicosatetraenoic acid",0.002,g,
"Octadecadienoic acid",0.036,g,
"Octadecatetraenoic acid",0.005,g,
"Octadecatrienoic acid",0.005,g,
"Cholesterol",73.00,mg,24 %
"Alcohol, ethyl",0.0,g,
