Nutrient,Amount,Unit,DV
Calories,480,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",18.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.055,mg,5 %
"Riboflavin [Vitamin B2]",0.090,mg,7 %
"Niacin [Vitamin B3]",0.427,mg,3 %
"Pantothenic acid [Vitamin B5]",0.105,mg,2 %
"Vitamin B6",0.035,mg,2 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",13.00,mcg,3 %
"Folate, food",13.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.26,mg,2 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.26,mg,
"Vitamin K",5.6,mcg,5 %
"Vitamin K1 [Phylloquinone]",5.6,mcg,
"Choline",22.0,mg,4 %
"Calcium",32.00,mg,2 %
"Copper",0.70,mg,78 %
"Iron",3.13,mg,17 %
"Magnesium",115.00,mg,27 %
"Manganese",0.800,mg,35 %
"Phosphorus",132.00,mg,11 %
"Potassium",365.00,mg,8 %
"Selenium",4.20,mcg,8 %
"Sodium",11.00,mg,0 %
"Zinc",1.62,mg,15 %
"Protein",4.20,g,8 %
"Alanine",0.196,g,
"Arginine",0.240,g,
"Aspartic acid",0.422,g,
"Cystine",0.052,g,
"Glutamic acid",0.637,g,
"Glycine",0.190,g,
"Histidine",0.073,g,6 %
"Isoleucine",0.164,g,11 %
"Leucine",0.257,g,7 %
"Lysine",0.212,g,7 %
"Methionine",0.044,g,
"Phenylalanine",0.204,g,
"Proline",0.181,g,
"Serine",0.183,g,
"Threonine",0.168,g,10 %
"Tryptophan",0.063,g,15 %
"Tyrosine",0.159,g,
"Valine",0.254,g,13 %
"Phenylalanine + Tyrosine",0.363,g,13 %
"Methionine + Cysteine",0.044,g,3 %
"Carbohydrate",63.90,g,23 %
"Fiber",5.90,g,21 %
"Sugars",54.50,g,
"Net carbs",58,g,
"Fat",30.000,g,38 %
"Saturated fatty acids",17.750,g,89 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.024,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.267,g,
"Heptadecanoic acid",0.048,g,
"Hexadecanoic acid",7.347,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",10.007,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.020,g,
"Tridecanoic acid",0.000,g,
"Monounsaturated fatty acids",9.966,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.062,g,
"Octadecenoic acid",9.904,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.966,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.898,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.068,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",1.20,g,
"Caffeine",62.00,mg,
