Nutrient,Amount,Unit,DV
Calories,376,,
"Thiamin [Vitamin B1]",78.000,mg,6500 %
"Riboflavin [Vitamin B2]",82.353,mg,6335 %
"Niacin [Vitamin B3]",437.765,mg,2736 %
"Vitamin B6",84.647,mg,4979 %
"Vitamin B12 [Cobalamin]",375.29,mcg,15637 %
"Calcium",55.88,mg,4 %
"Iron",11.18,mg,62 %
"Potassium",2100.00,mg,45 %
"Sodium",278.24,mg,12 %
"Protein",55.29,g,111 %
"Carbohydrate",33.53,g,12 %
"Fiber",22.35,g,80 %
"Sugars",0.00,g,
"Net carbs",11.18,g,
"Fat",0.000,g,0 %
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
