Nutrient,Amount,Unit,DV
Calories,659,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.617,mg,51 %
"Riboflavin [Vitamin B2]",0.035,mg,3 %
"Niacin [Vitamin B3]",0.295,mg,2 %
"Pantothenic acid [Vitamin B5]",0.184,mg,4 %
"Vitamin B6",0.101,mg,6 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",22.00,mcg,6 %
"Folate, food",22.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.7,mg,1 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",5.65,mg,38 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",5.65,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.63,mg,
"Tocopherol, gamma",9.56,mg,
"Tocotrienol, alpha",0.00,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.17,mg,
"Vitamin K",0.0,mcg,0 %
"Vitamin K1 [Phylloquinone]",0.0,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.4,mg,
"Choline",28.8,mg,5 %
"Calcium",160.00,mg,12 %
"Copper",1.74,mg,193 %
"Iron",2.43,mg,14 %
"Magnesium",376.00,mg,90 %
"Manganese",1.223,mg,53 %
"Phosphorus",725.00,mg,58 %
"Potassium",659.00,mg,14 %
"Selenium",1917.00,mcg,3485 %
"Sodium",3.00,mg,0 %
"Zinc",4.06,mg,37 %
"Protein",14.32,g,29 %
"Alanine",0.609,g,
"Arginine",2.140,g,
"Aspartic acid",1.325,g,
"Cystine",0.306,g,
"Glutamic acid",3.190,g,
"Glycine",0.733,g,
"Histidine",0.409,g,36 %
"Isoleucine",0.518,g,33 %
"Leucine",1.190,g,35 %
"Lysine",0.490,g,16 %
"Methionine",1.124,g,
"Phenylalanine",0.639,g,
"Proline",0.706,g,
"Serine",0.676,g,
"Threonine",0.365,g,22 %
"Tryptophan",0.135,g,33 %
"Tyrosine",0.416,g,
"Valine",0.760,g,39 %
"Phenylalanine + Tyrosine",1.055,g,39 %
"Methionine + Cysteine",1.124,g,72 %
"Carbohydrate",11.74,g,4 %
"Fiber",7.50,g,27 %
"Starch",0.25,g,
"Sugars",2.33,g,
"Fructose",0.00,g,
"Galactose",0.00,g,
"Glucose",0.00,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",2.33,g,
"Net carbs",4.24,g,
"0.02 g",23.88 g,undefined,1194.00
"Fat",67.100,g,86 %
"Saturated fatty acids",16.134,g,81 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.010,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.167,g,
"Heptadecanoic acid",0.041,g,
"Hexadecanoic acid",9.626,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",6.244,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.046,g,
"Monounsaturated fatty acids",23.879,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.027,g,
"Heptadecenoic acid",0.045,g,
"Hexadecenoic acid",0.214,g,
"Octadecenoic acid",23.594,g,
"Pentadecenoic acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",24.399,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0.02,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Linoleic acid n-6 (LA)",23.86,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",24.363,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.036,g,
"Beta-sitosterol",64.00,mg,
"Campesterol",2.00,mg,
"Cholesterol",0.00,mg,0 %
"Stigmasterol",6.00,mg,
"Alcohol, ethyl",0.0,g,
"Ash",3.43,g,
"Caffeine",0.00,mg,
