Nutrient,Amount,Unit,DV
Calories,26,,
"Vitamin A, RAE",157.00,mcg,17 %
"Carotene, alpha",20.00,mcg,
"Carotene, beta",1624.00,mcg,
"Cryptoxanthin, beta",490.00,mcg,
"Lutein + zeaxanthin",51.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.054,mg,5 %
"Riboflavin [Vitamin B2]",0.085,mg,7 %
"Niacin [Vitamin B3]",0.979,mg,6 %
"Pantothenic acid [Vitamin B5]",0.317,mg,6 %
"Vitamin B6",0.291,mg,17 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",46.00,mcg,12 %
"Folate, food",46.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",127.7,mg,142 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.58,mg,11 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",1.58,mg,
"Tocopherol, beta",0.05,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0.00,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.00,mg,
"Vitamin K",4.9,mcg,4 %
"Vitamin K1 [Phylloquinone]",4.9,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.1,mg,
"Choline",5.6,mg,1 %
"Calcium",7.00,mg,1 %
"Copper",0.02,mg,2 %
"Iron",0.43,mg,2 %
"Magnesium",12.00,mg,3 %
"Manganese",0.112,mg,5 %
"Phosphorus",26.00,mg,2 %
"Potassium",211.00,mg,4 %
"Selenium",0.10,mcg,0 %
"Sodium",4.00,mg,0 %
"Zinc",0.25,mg,2 %
"Protein",0.99,g,2 %
"Alanine",0.026,g,
"Arginine",0.036,g,
"Aspartic acid",0.284,g,
"Cystine",0.019,g,
"Glutamic acid",0.211,g,
"Glycine",0.028,g,
"Histidine",0.017,g,1 %
"Isoleucine",0.021,g,1 %
"Leucine",0.036,g,1 %
"Lysine",0.036,g,1 %
"Methionine",0.006,g,
"Phenylalanine",0.050,g,
"Proline",0.024,g,
"Serine",0.050,g,
"Threonine",0.040,g,2 %
"Tryptophan",0.012,g,3 %
"Tyrosine",0.009,g,
"Valine",0.031,g,2 %
"Phenylalanine + Tyrosine",0.059,g,2 %
"Methionine + Cysteine",0.006,g,0 %
"Carbohydrate",6.03,g,2 %
"Fiber",2.10,g,8 %
"Starch",0.00,g,
"Sugars",4.20,g,
"Fructose",2.26,g,
"Galactose",0.00,g,
"Glucose",1.94,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.00,g,
"Net carbs",3.93,g,
"Fat",0.300,g,0 %
"Saturated fatty acids",0.059,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Docosanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.000,g,
"Heptadecanoic acid",0.000,g,
"Hexadecanoic acid",0.056,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.004,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.000,g,
"Tetracosanoic acid",0.000,g,
"Tetradecanoic acid",0.000,g,
"Monounsaturated fatty acids",0.007,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.004,g,
"Octadecenoic acid",0.004,g,
"Pentadecenoic acid",0.000,g,
"Tetradecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.156,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.100,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.056,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.47,g,
"Caffeine",0.00,mg,
