Nutrient,Amount,Unit,DV
Calories,164,,
"Vitamin A, RAE",9.5,mcg,1 %
"Carotene, alpha",0.04,mcg,
"Carotene, beta",1.25,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",147.86,mcg,
"Lycopene",0,mcg,
"Retinol",9.39,mcg,
"Thiamin [Vitamin B1]",0.118,mg,10 %
"Riboflavin [Vitamin B2]",0.264,mg,20 %
"Niacin [Vitamin B3]",7.471,mg,47 %
"Pantothenic acid [Vitamin B5]",0.007,mg,0 %
"Vitamin B6",0.607,mg,36 %
"Vitamin B12 [Cobalamin]",0.82,mcg,34 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",5.46,mcg,1 %
"Folate, food",5.39,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",0,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",0.25,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.25,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.11,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0.04,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",4.6,mcg,4 %
"Vitamin K1 [Phylloquinone]",3.9,mcg,
"Betaine",14.3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",72.1,mg,13 %
"Calcium",11.39,mg,1 %
"Copper",0.07,mg,8 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",1.11,mg,6 %
"Magnesium",31.61,mg,8 %
"Manganese",0.068,mg,3 %
"Phosphorus",249.32,mg,20 %
"Potassium",330.75,mg,7 %
"Selenium",30.82,mcg,56 %
"Sodium",492.68,mg,21 %
"Zinc",2.11,mg,19 %
"Protein",26.46,g,53 %
"Alanine",1.586,g,
"Arginine",1.843,g,
"Aspartic acid",2.607,g,
"Cystine",0.311,g,
"Cysteine",0,g,
"Glutamic acid",4.336,g,
"Glycine",1.214,g,
"Histidine",0.789,g,69 %
"Hydroxyproline",0,g,
"Isoleucine",1.261,g,81 %
"Leucine",2.254,g,66 %
"Lysine",2.493,g,80 %
"Methionine",0.757,g,
"Phenylalanine",1.057,g,
"Proline",1.071,g,
"Serine",1.107,g,
"Threonine",1.25,g,77 %
"Tryptophan",0.3,g,73 %
"Tyrosine",0.996,g,
"Valine",1.289,g,66 %
"Phenylalanine + Tyrosine",2.053,g,76 %
"Methionine + Cysteine",1.068,g,69 %
"Carbohydrate",0.25,g,0 %
"Fiber",0.11,g,0 %
"Sugars",0,g,
"Net carbs",0.14,g,
"0.07 g",1.04 g,undefined,15.70
"Fat",5.554,g,7 %
"Saturated fatty acids",1.482,g,7 %
"Butanoic acid",0,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0.011,g,
"Dodecanoic acid",0.004,g,
"Eicosanoic acid",0.004,g,
"Heptadecanoic acid",0.007,g,
"Hexadecanoic acid",1.071,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.339,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.004,g,
"Tetracosanoic acid",0.004,g,
"Tetradecanoic acid",0.029,g,
"Monounsaturated fatty acids",2.014,g,
"Cis-hexadecenoic acid",0.282,g,
"Cis-octadecenoic acid",1.675,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.021,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.286,g,
"Octadecenoic acid",1.689,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.011,g,
"Trans-hexadecenoic acid",0.004,g,
"Trans-octadecenoic acid",0.018,g,
"Polyunsaturated fatty acids",1.268,g,
"α-linolenic acid n-3 (ALA)",0.04,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.011,g,
"Linoleic acid n-6 (LA)",1,g,
"Docosahexaenoic n-3 acid (DHA)",0.011,g,
"Docosapentaenoic n-3 acid (DPA)",0.011,g,
"Docosatetraenoic acid",0.029,g,
"Eicosadienoic acid",0.025,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.025,g,
"Eicosapentaenoic n-3 acid (EPA)",0.004,g,
"Eicosatetraenoic acid",0.121,g,
"Octadecadienoic CLAs acid",0.007,g,
"Octadecadienoic acid",1.007,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.05,g,
"Trans-octadecadienoic acid",0.007,g,
"Fatty acids, total trans",0.029,g,
"Fatty acids, total trans-monoenoic",0.018,g,
"Fatty acids, total trans-polyenoic",0.007,g,
"Cholesterol",126.36,mg,42 %
"Alcohol, ethyl",0,g,
"Ash",1.29,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",102.5,g,
