Nutrient,Amount,Unit,DV
Calories,425,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.930,mg,78 %
"Riboflavin [Vitamin B2]",0.330,mg,25 %
"Niacin [Vitamin B3]",5.600,mg,35 %
"Pantothenic acid [Vitamin B5]",1.060,mg,21 %
"Vitamin B6",0.550,mg,32 %
"Vitamin B12 [Cobalamin]",2.80,mcg,117 %
"Folate, DFE [Vitamin B9]",2.00,mcg,0 %
"Folate, food",2.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Calcium",10.00,mg,1 %
"Copper",0.16,mg,18 %
"Fluoride",41.2,mcg,
"Iron",1.52,mg,8 %
"Magnesium",22.00,mg,5 %
"Manganese",0.070,mg,3 %
"Phosphorus",229.00,mg,18 %
"Potassium",340.00,mg,7 %
"Selenium",25.40,mcg,46 %
"Sodium",1890.00,mg,82 %
"Zinc",4.20,mg,38 %
"Protein",21.70,g,43 %
"Alanine",1.336,g,
"Arginine",1.373,g,
"Aspartic acid",2.095,g,
"Cystine",0.289,g,
"Glutamic acid",3.829,g,
"Glycine",1.553,g,
"Histidine",0.614,g,54 %
"Isoleucine",1.084,g,70 %
"Leucine",1.625,g,47 %
"Lysine",1.878,g,61 %
"Methionine",0.470,g,
"Phenylalanine",0.940,g,
"Proline",1.336,g,
"Serine",0.903,g,
"Threonine",1.012,g,62 %
"Tryptophan",0.253,g,62 %
"Tyrosine",0.686,g,
"Valine",1.120,g,57 %
"Phenylalanine + Tyrosine",1.626,g,60 %
"Methionine + Cysteine",0.470,g,30 %
"Carbohydrate",1.20,g,0 %
"Fiber",0.00,g,0 %
"Sugars",1.20,g,
"Net carbs",1.2,g,
"Fat",37.000,g,47 %
"Saturated fatty acids",13.100,g,66 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",7.640,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",3.560,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.520,g,
"Monounsaturated fatty acids",18.200,g,
"Polyunsaturated fatty acids",3.600,g,
"Cholesterol",80.00,mg,27 %
"Phytosterols",0.00,mg,
"Alcohol, ethyl",0.0,g,
"Ash",5.50,g,
"Caffeine",0.00,mg,
