Nutrient,Amount,Unit,DV
Calories,333,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.455,mg,38 %
"Riboflavin [Vitamin B2]",0.091,mg,7 %
"Niacin [Vitamin B3]",0.333,mg,2 %
"Pantothenic acid [Vitamin B5]",0.727,mg,15 %
"Vitamin B6",0.727,mg,43 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Folate, DFE [Vitamin B9]",63.94,mcg,16 %
"Vitamin C [Ascorbic acid]",24.2,mg,27 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.30,mg,2 %
"Tocopherol, alpha",0.30,mg,
"Vitamin K",3.0,mcg,2 %
"Betaine",0.0,mg,
"Biotin [Vitamin B7]",0.00,mcg,0 %
"Choline",39.4,mg,7 %
"Calcium",383.94,mg,30 %
"Copper",0.61,mg,68 %
"Fluoride",0.0,mcg,
"Iodine",0.00,mcg,0 %
"Iron",3.94,mg,22 %
"Magnesium",113.03,mg,27 %
"Manganese",13.030,mg,567 %
"Phosphorus",322.12,mg,26 %
"Potassium",985.15,mg,21 %
"Selenium",14.24,mcg,26 %
"Sodium",73.03,mg,3 %
"Zinc",3.94,mg,36 %
"Protein",10.30,g,21 %
"Alanine",0.182,g,
"Arginine",1.939,g,
"Aspartic acid",0.667,g,
"Cystine",0.091,g,
"Cysteine",0.09,g,
"Glutamic acid",2.091,g,
"Glycine",0.273,g,
"Histidine",0.152,g,13 %
"Hydroxyproline",0.000,g,
"Isoleucine",0.152,g,10 %
"Leucine",0.212,g,6 %
"Lysine",0.485,g,16 %
"Methionine",0.091,g,
"Phenylalanine",0.273,g,
"Proline",0.697,g,
"Serine",0.152,g,
"Threonine",0.152,g,9 %
"Tryptophan",0.061,g,15 %
"Tyrosine",0.121,g,
"Valine",0.182,g,9 %
"Phenylalanine + Tyrosine",0.394,g,15 %
"Methionine + Cysteine",0.272,g,18 %
"Carbohydrate",79.09,g,29 %
"Fiber",15.15,g,54 %
"Sugars",6.67,g,
"Net carbs",63.94,g,
"Fat",1.030,g,1 %
"Saturated fatty acids",0.212,g,1 %
"Monounsaturated fatty acids",0.212,g,
"Polyunsaturated fatty acids",0.303,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
