Nutrient,Amount,Unit,DV
Calories,191,,
"Vitamin A, RAE",9.00,mcg,1 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",9.00,mcg,
"Thiamin [Vitamin B1]",0.054,mg,5 %
"Riboflavin [Vitamin B2]",0.103,mg,8 %
"Niacin [Vitamin B3]",5.697,mg,36 %
"Pantothenic acid [Vitamin B5]",0.640,mg,13 %
"Vitamin B6",0.528,mg,31 %
"Vitamin B12 [Cobalamin]",0.25,mcg,10 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",7.00,mcg,2 %
"Folate, food",7.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Vitamin D",0.10,mcg,0 %
"Vitamin D3",0.10,mcg,
"Vitamin E (alpha-tocopherol)",0.64,mg,4 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.64,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.06,mg,
"Tocopherol, gamma",0.15,mg,
"Tocotrienol, alpha",0.04,mg,
"Tocotrienol, beta",0.00,mg,
"Tocotrienol, delta",0.00,mg,
"Tocotrienol, gamma",0.07,mg,
"Vitamin K",23.7,mcg,20 %
"Vitamin K1 [Phylloquinone]",0.0,mcg,
"Vitamin K2 [Menaquinone]",23.7,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",9.0,mg,
"Choline",82.0,mg,15 %
"Calcium",11.00,mg,1 %
"Copper",0.03,mg,3 %
"Iron",0.46,mg,3 %
"Magnesium",16.00,mg,4 %
"Manganese",0.011,mg,0 %
"Phosphorus",123.00,mg,10 %
"Potassium",187.00,mg,4 %
"Selenium",17.60,mcg,32 %
"Sodium",84.00,mg,4 %
"Zinc",1.21,mg,11 %
"Protein",17.52,g,35 %
"Alanine",1.023,g,
"Arginine",1.185,g,
"Aspartic acid",1.648,g,
"Cystine",0.183,g,
"Glutamic acid",2.595,g,
"Glycine",0.775,g,
"Histidine",0.653,g,57 %
"Isoleucine",0.859,g,55 %
"Leucine",1.449,g,42 %
"Lysine",1.685,g,54 %
"Methionine",0.456,g,
"Phenylalanine",0.707,g,
"Proline",0.557,g,
"Serine",0.668,g,
"Threonine",0.786,g,48 %
"Tryptophan",0.221,g,54 %
"Tyrosine",0.631,g,
"Valine",0.907,g,46 %
"Phenylalanine + Tyrosine",1.338,g,50 %
"Methionine + Cysteine",0.639,g,41 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Sugars",0.00,g,
"Net carbs",0,g,
"0.13 g",2.25 g,undefined,17.40
"Fat",12.850,g,16 %
"Saturated fatty acids",3.535,g,18 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.005,g,
"Docosanoic acid",0.011,g,
"Dodecanoic acid",0.006,g,
"Eicosanoic acid",0.010,g,
"Heptadecanoic acid",0.015,g,
"Hexadecanoic acid",2.748,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.660,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.009,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.069,g,
"Monounsaturated fatty acids",5.422,g,
"Cis-hexadecenoic acid",0.764,g,
"Cis-octadecenoic acid",4.504,g,
"Docosenoic acid",0.002,g,
"Docosenoic cis acid",0.002,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.072,g,
"Heptadecenoic acid",0.009,g,
"Hexadecenoic acid",0.768,g,
"Octadecenoic acid",4.546,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.000,g,
"Tetradecenoic acid",0.026,g,
"Trans-hexadecenoic acid",0.004,g,
"Trans-octadecenoic acid",0.041,g,
"Polyunsaturated fatty acids",2.498,g,
"α-linolenic acid n-3 (ALA)",0.11,g,
"γ-linolenic acid n-6 (GLA)",0.00,g,
"Cis,cis-eicosadienoic n-6 acid",0.016,g,
"Linoleic acid n-6 (LA)",2.20,g,
"Docosahexaenoic n-3 acid (DHA)",0.006,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0.020,g,
"Eicosadienoic acid",0.030,g,
"Eicosadienoic n-3 acid",0.001,g,
"Eicosadienoic n-6 acid",0.029,g,
"Eicosapentaenoic n-3 acid (EPA)",0.003,g,
"Eicosatetraenoic acid",0.072,g,
"Octadecadienoic CLAs acid",0.012,g,
"Octadecadienoic acid",2.226,g,
"Octadecatetraenoic acid",0.003,g,
"Octadecatrienoic acid",0.113,g,
"Trans-octadecadienoic acid",0.015,g,
"Trans-octadecatrienoic acid",0.000,g,
"Fatty acids, total trans",0.061,g,
"Fatty acids, total trans-monoenoic",0.046,g,
"Fatty acids, total trans-polyenoic",0.015,g,
"Cholesterol",111.00,mg,37 %
"Alcohol, ethyl",0.0,g,
"Ash",0.74,g,
"Caffeine",0.00,mg,
