Nutrient,Amount,Unit,DV
Calories,19,,
"Vitamin A, RAE",8.00,mcg,1 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",90.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",290.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.051,mg,4 %
"Riboflavin [Vitamin B2]",0.041,mg,3 %
"Niacin [Vitamin B3]",0.448,mg,3 %
"Vitamin B6",0.104,mg,6 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",19.00,mcg,5 %
"Folate, food",19.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",19.3,mg,21 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.13,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.13,mg,
"Vitamin K",3.2,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.2,mcg,
"Choline",7.1,mg,1 %
"Calcium",21.00,mg,2 %
"Copper",0.09,mg,10 %
"Iron",0.44,mg,2 %
"Magnesium",20.00,mg,5 %
"Phosphorus",32.00,mg,3 %
"Potassium",222.00,mg,5 %
"Selenium",0.20,mcg,0 %
"Sodium",2.00,mg,0 %
"Zinc",0.29,mg,3 %
"Protein",1.01,g,2 %
"Carbohydrate",3.88,g,1 %
"Fiber",1.00,g,4 %
"Sugars",2.88,g,
"Net carbs",2.88,g,
"Fat",0.270,g,0 %
"Saturated fatty acids",0.093,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.006,g,
"Dodecanoic acid",0.003,g,
"Hexadecanoic acid",0.065,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.007,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.013,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.003,g,
"Octadecenoic acid",0.006,g,
"Polyunsaturated fatty acids",0.082,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.039,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.043,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
