Nutrient,Amount,Unit,DV
Calories,0,,
"Vitamin C [Ascorbic acid]",0.0,mg,0 %
"Calcium",0.00,mg,0 %
"Iron",0.00,mg,0 %
"Sodium",15833.03,mg,688 %
"Protein",0.00,g,0 %
"Carbohydrate",0.00,g,0 %
"Fiber",0.00,g,0 %
"Sugars",0.00,g,
"Net carbs",0,g,
"Fat",0.000,g,0 %
"Saturated fatty acids",0.000,g,0 %
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
