Nutrient,Amount,Unit,DV
Calories,347,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",0.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.713,mg,59 %
"Riboflavin [Vitamin B2]",0.212,mg,16 %
"Niacin [Vitamin B3]",1.174,mg,7 %
"Pantothenic acid [Vitamin B5]",0.785,mg,16 %
"Vitamin B6",0.474,mg,28 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",525.00,mcg,131 %
"Folate, food",525.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",6.3,mg,7 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.21,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.21,mg,
"Vitamin K",5.6,mcg,5 %
"Vitamin K1 [Phylloquinone]",5.6,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Betaine",0.4,mg,
"Choline",66.2,mg,12 %
"Calcium",113.00,mg,9 %
"Copper",0.89,mg,99 %
"Iron",5.07,mg,28 %
"Magnesium",176.00,mg,42 %
"Manganese",1.148,mg,50 %
"Phosphorus",411.00,mg,33 %
"Potassium",1393.00,mg,30 %
"Selenium",27.90,mcg,51 %
"Sodium",12.00,mg,1 %
"Zinc",2.28,mg,21 %
"Protein",21.42,g,43 %
"Alanine",0.872,g,
"Arginine",1.096,g,
"Aspartic acid",2.268,g,
"Cystine",0.187,g,
"Glutamic acid",3.027,g,
"Glycine",0.796,g,
"Histidine",0.556,g,49 %
"Isoleucine",0.871,g,56 %
"Leucine",1.558,g,45 %
"Lysine",1.356,g,44 %
"Methionine",0.259,g,
"Phenylalanine",1.095,g,
"Proline",1.072,g,
"Serine",1.171,g,
"Threonine",0.810,g,50 %
"Tryptophan",0.237,g,58 %
"Tyrosine",0.427,g,
"Valine",0.998,g,51 %
"Phenylalanine + Tyrosine",1.522,g,56 %
"Methionine + Cysteine",0.259,g,17 %
"Carbohydrate",62.55,g,23 %
"Fiber",15.50,g,55 %
"Starch",34.17,g,
"Sugars",2.11,g,
"Fructose",0.00,g,
"Galactose",0.00,g,
"Glucose",0.13,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",1.98,g,
"Net carbs",47.05,g,
"Fat",1.230,g,2 %
"Saturated fatty acids",0.235,g,1 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.229,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.005,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.229,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.229,g,
"Polyunsaturated fatty acids",0.407,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.170,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.237,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",3.46,g,
"Caffeine",0.00,mg,
