Nutrient,Amount,Unit,DV
Calories,23,,
"Vitamin A, RAE",1.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",16.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",8832.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.016,mg,1 %
"Riboflavin [Vitamin B2]",0.028,mg,2 %
"Niacin [Vitamin B3]",0.255,mg,2 %
"Pantothenic acid [Vitamin B5]",0.269,mg,5 %
"Vitamin B6",0.057,mg,3 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",60.00,mcg,15 %
"Folate, food",60.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",8.0,mg,9 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.26,mg,15 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",2.26,mg,
"Vitamin K",255.2,mcg,213 %
"Vitamin K1 [Phylloquinone]",255.2,mcg,
"Choline",10.9,mg,2 %
"Calcium",19.00,mg,1 %
"Copper",0.34,mg,38 %
"Iron",0.57,mg,3 %
"Magnesium",13.00,mg,3 %
"Manganese",0.138,mg,6 %
"Phosphorus",40.00,mg,3 %
"Potassium",302.00,mg,6 %
"Selenium",0.90,mcg,2 %
"Sodium",22.00,mg,1 %
"Zinc",0.62,mg,6 %
"Protein",1.43,g,3 %
"Arginine",0.105,g,
"Histidine",0.024,g,2 %
"Isoleucine",0.085,g,5 %
"Leucine",0.062,g,2 %
"Lysine",0.056,g,2 %
"Methionine",0.008,g,
"Phenylalanine",0.034,g,
"Threonine",0.040,g,2 %
"Tryptophan",0.026,g,6 %
"Valine",0.065,g,3 %
"Phenylalanine + Tyrosine",0.034,g,1 %
"Methionine + Cysteine",0.008,g,1 %
"Carbohydrate",4.48,g,2 %
"Fiber",0.90,g,3 %
"Sugars",0.60,g,
"Net carbs",3.58,g,
"Fat",0.250,g,0 %
"Saturated fatty acids",0.060,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.052,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.003,g,
"Monounsaturated fatty acids",0.010,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.005,g,
"Polyunsaturated fatty acids",0.110,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.093,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.016,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.70,g,
"Caffeine",0.00,mg,
