Nutrient,Amount,Unit,DV
Calories,393,,
"Vitamin A, RAE",63.93,mcg,7 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",762.14,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.643,mg,54 %
"Riboflavin [Vitamin B2]",0.321,mg,25 %
"Niacin [Vitamin B3]",4.571,mg,29 %
"Pantothenic acid [Vitamin B5]",0.000,mg,0 %
"Vitamin B6",0.429,mg,25 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Folate, DFE [Vitamin B9]",10.00,mcg,2 %
"Vitamin C [Ascorbic acid]",7.1,mg,8 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.21,mg,21 %
"Tocopherol, alpha",3.21,mg,
"Vitamin K",7.1,mcg,6 %
"Betaine",0.0,mg,
"Biotin [Vitamin B7]",0.00,mcg,0 %
"Choline",25.0,mg,5 %
"Calcium",931.07,mg,72 %
"Copper",0.71,mg,79 %
"Fluoride",0.0,mcg,
"Iodine",0.00,mcg,0 %
"Iron",66.43,mg,369 %
"Magnesium",366.07,mg,87 %
"Manganese",3.321,mg,144 %
"Phosphorus",498.93,mg,40 %
"Potassium",1787.86,mg,38 %
"Selenium",5.36,mcg,10 %
"Sodium",167.86,mg,7 %
"Zinc",4.64,mg,42 %
"Protein",17.86,g,36 %
"Carbohydrate",44.29,g,16 %
"Fiber",10.36,g,37 %
"Sugars",2.14,g,
"Net carbs",33.93,g,
"Fat",22.286,g,29 %
"Saturated fatty acids",1.536,g,8 %
"Monounsaturated fatty acids",14.036,g,
"Polyunsaturated fatty acids",3.286,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Caffeine",0.00,mg,
