Nutrient,Amount,Unit,DV
Calories,13,,
"Vitamin A, RAE",223.00,mcg,25 %
"Carotene, alpha",1.00,mcg,
"Carotene, beta",2681.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",40.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.040,mg,3 %
"Riboflavin [Vitamin B2]",0.070,mg,5 %
"Niacin [Vitamin B3]",0.500,mg,3 %
"Pantothenic acid [Vitamin B5]",0.088,mg,2 %
"Vitamin B6",0.194,mg,11 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",66.00,mcg,16 %
"Folate, food",66.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",45.0,mg,50 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.09,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.09,mg,
"Vitamin K",45.5,mcg,38 %
"Vitamin K1 [Phylloquinone]",45.5,mcg,
"Betaine",0.3,mg,
"Choline",6.4,mg,1 %
"Calcium",105.00,mg,8 %
"Copper",0.02,mg,2 %
"Iron",0.80,mg,4 %
"Magnesium",19.00,mg,5 %
"Manganese",0.159,mg,7 %
"Phosphorus",37.00,mg,3 %
"Potassium",252.00,mg,5 %
"Selenium",0.50,mcg,1 %
"Sodium",65.00,mg,3 %
"Zinc",0.19,mg,2 %
"Protein",1.50,g,3 %
"Alanine",0.086,g,
"Arginine",0.084,g,
"Aspartic acid",0.108,g,
"Cystine",0.017,g,
"Glutamic acid",0.360,g,
"Glycine",0.043,g,
"Histidine",0.026,g,2 %
"Isoleucine",0.085,g,5 %
"Leucine",0.088,g,3 %
"Lysine",0.089,g,3 %
"Methionine",0.009,g,
"Phenylalanine",0.044,g,
"Proline",0.031,g,
"Serine",0.048,g,
"Threonine",0.049,g,3 %
"Tryptophan",0.015,g,4 %
"Tyrosine",0.029,g,
"Valine",0.066,g,3 %
"Phenylalanine + Tyrosine",0.073,g,3 %
"Methionine + Cysteine",0.009,g,1 %
"Carbohydrate",2.18,g,1 %
"Fiber",1.00,g,4 %
"Sugars",1.18,g,
"Net carbs",1.18,g,
"Fat",0.200,g,0 %
"Saturated fatty acids",0.027,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.001,g,
"Hexadecanoic acid",0.024,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.001,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.015,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.015,g,
"Polyunsaturated fatty acids",0.096,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.042,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.055,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.80,g,
"Caffeine",0.00,mg,
