Nutrient,Amount,Unit,DV
Calories,32,,
"Vitamin A, RAE",50.00,mcg,6 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",598.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",1137.00,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.055,mg,5 %
"Riboflavin [Vitamin B2]",0.080,mg,6 %
"Niacin [Vitamin B3]",0.525,mg,3 %
"Pantothenic acid [Vitamin B5]",0.075,mg,2 %
"Vitamin B6",0.061,mg,4 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",64.00,mcg,16 %
"Folate, food",64.00,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",18.8,mg,21 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.55,mg,4 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.55,mg,
"Vitamin K",207.0,mcg,172 %
"Vitamin K1 [Phylloquinone]",207.0,mcg,
"Choline",5.7,mg,1 %
"Calcium",72.00,mg,6 %
"Copper",0.08,mg,9 %
"Iron",1.48,mg,8 %
"Magnesium",20.00,mg,5 %
"Manganese",0.160,mg,7 %
"Phosphorus",37.00,mg,3 %
"Potassium",276.00,mg,6 %
"Selenium",0.60,mcg,1 %
"Sodium",16.00,mg,1 %
"Zinc",0.39,mg,4 %
"Protein",1.83,g,4 %
"Alanine",0.082,g,
"Arginine",0.132,g,
"Aspartic acid",0.169,g,
"Glutamic acid",0.378,g,
"Glycine",0.091,g,
"Histidine",0.032,g,3 %
"Isoleucine",0.077,g,5 %
"Leucine",0.109,g,3 %
"Lysine",0.091,g,3 %
"Methionine",0.020,g,
"Phenylalanine",0.059,g,
"Proline",0.121,g,
"Serine",0.082,g,
"Threonine",0.072,g,4 %
"Tryptophan",0.020,g,5 %
"Tyrosine",0.053,g,
"Valine",0.081,g,4 %
"Phenylalanine + Tyrosine",0.112,g,4 %
"Methionine + Cysteine",0.020,g,1 %
"Carbohydrate",7.34,g,3 %
"Fiber",2.60,g,9 %
"Sugars",2.33,g,
"Net carbs",4.74,g,
"Fat",0.190,g,0 %
"Saturated fatty acids",0.032,g,0 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.000,g,
"Dodecanoic acid",0.000,g,
"Hexadecanoic acid",0.028,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.003,g,
"Octanoic acid",0.000,g,
"Tetradecanoic acid",0.001,g,
"Monounsaturated fatty acids",0.027,g,
"Docosenoic acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Hexadecenoic acid",0.000,g,
"Octadecenoic acid",0.027,g,
"Polyunsaturated fatty acids",0.074,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic acid",0.070,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.004,g,
"Fatty acids, total trans",0.000,g,
"Cholesterol",0.00,mg,0 %
"Alcohol, ethyl",0.0,g,
"Ash",0.81,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",89.83,g,
