Nutrient,Amount,Unit,DV
Calories,131,,
"Vitamin A, RAE",744.92,mcg,83 %
"Carotene, alpha",28.15,mcg,
"Carotene, beta",8853.62,mcg,
"Cryptoxanthin, beta",149.84,mcg,
"Lutein + zeaxanthin",131.52,mcg,
"Lycopene",0.17,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.105,mg,9 %
"Riboflavin [Vitamin B2]",0.107,mg,8 %
"Niacin [Vitamin B3]",0.943,mg,6 %
"Pantothenic acid [Vitamin B5]",0.902,mg,18 %
"Vitamin B6",0.328,mg,19 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",25.03,mcg,6 %
"Folate, food",25.03,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",27.8,mg,31 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.02,mg,7 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.02,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.09,mg,
"Tocotrienol, alpha",0.06,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.02,mg,
"Vitamin K",9.6,mcg,8 %
"Vitamin K1 [Phylloquinone]",9.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.5,mg,
"Choline",16.3,mg,3 %
"Calcium",46.67,mg,4 %
"Copper",0.17,mg,19 %
"Fluoride",0.2,mcg,
"Iron",1.13,mg,6 %
"Magnesium",34.32,mg,8 %
"Manganese",0.401,mg,17 %
"Phosphorus",68.6,mg,5 %
"Potassium",451.37,mg,10 %
"Selenium",1.23,mcg,2 %
"Sodium",412.54,mg,18 %
"Zinc",0.49,mg,4 %
"Protein",2.49,g,5 %
"Alanine",0.112,g,
"Arginine",0.138,g,
"Aspartic acid",0.507,g,
"Cystine",0.031,g,
"Glutamic acid",0.337,g,
"Glycine",0.096,g,
"Histidine",0.045,g,4 %
"Hydroxyproline",0,g,
"Isoleucine",0.082,g,5 %
"Leucine",0.136,g,4 %
"Lysine",0.105,g,3 %
"Methionine",0.036,g,
"Phenylalanine",0.124,g,
"Proline",0.109,g,
"Serine",0.122,g,
"Threonine",0.11,g,7 %
"Tryptophan",0.037,g,9 %
"Tyrosine",0.051,g,
"Valine",0.122,g,6 %
"Phenylalanine + Tyrosine",0.175,g,6 %
"Methionine + Cysteine",0.036,g,2 %
"Carbohydrate",24.91,g,9 %
"Fiber",4.36,g,16 %
"Starch",12.33,g,
"Sugars",5.81,g,
"Fructose",1.41,g,
"Galactose",0,g,
"Glucose",1.68,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",2.7,g,
"Net carbs",20.55,g,
"0.01 g",,undefined,0.00
"Fat",3.009,g,4 %
"Saturated fatty acids",0.458,g,2 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.001,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.061,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.009,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.003,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.951,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.036,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.04,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.449,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.136,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.027,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",16.6,mg,
"Alcohol, ethyl",0,g,
"Ash",1.84,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",109.13,g,
