Nutrient,Amount,Unit,DV
Calories,272,,
"Vitamin A, RAE",118.04,mcg,13 %
"Carotene, alpha",45.41,mcg,
"Carotene, beta",1384.7,mcg,
"Cryptoxanthin, beta",2.37,mcg,
"Lutein + zeaxanthin",2541.86,mcg,
"Lycopene",0.08,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.211,mg,18 %
"Riboflavin [Vitamin B2]",0.368,mg,28 %
"Niacin [Vitamin B3]",8.471,mg,53 %
"Pantothenic acid [Vitamin B5]",1.406,mg,28 %
"Vitamin B6",1.033,mg,61 %
"Vitamin B12 [Cobalamin]",1.06,mcg,44 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",169.32,mcg,42 %
"Folate, food",169.32,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",127.9,mg,142 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",3.14,mg,21 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.14,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.65,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0.01,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",185.9,mcg,155 %
"Vitamin K1 [Phylloquinone]",185.9,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",17.4,mg,
"Choline",141.2,mg,26 %
"Calcium",168.44,mg,13 %
"Copper",0.21,mg,23 %
"Fluoride",0.1,mcg,
"Iron",3.88,mg,22 %
"Magnesium",74.56,mg,18 %
"Manganese",0.887,mg,39 %
"Phosphorus",365.08,mg,29 %
"Potassium",942.3,mg,20 %
"Selenium",41.61,mcg,76 %
"Sodium",1231.38,mg,54 %
"Zinc",5.69,mg,52 %
"Protein",32.21,g,64 %
"Alanine",1.837,g,
"Arginine",2.019,g,
"Aspartic acid",2.828,g,
"Cystine",0.373,g,
"Glutamic acid",4.758,g,
"Glycine",1.771,g,
"Histidine",0.929,g,81 %
"Hydroxyproline",0.264,g,
"Isoleucine",1.417,g,91 %
"Leucine",2.34,g,68 %
"Lysine",2.473,g,80 %
"Methionine",0.737,g,
"Phenylalanine",1.21,g,
"Proline",1.508,g,
"Serine",1.249,g,
"Threonine",1.235,g,76 %
"Tryptophan",0.232,g,57 %
"Tyrosine",0.957,g,
"Valine",1.569,g,80 %
"Phenylalanine + Tyrosine",2.167,g,80 %
"Methionine + Cysteine",0.737,g,48 %
"Carbohydrate",17.81,g,6 %
"Fiber",7.06,g,25 %
"Sugars",3.12,g,
"Fructose",1.89,g,
"Galactose",0.01,g,
"Glucose",1.71,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.02,g,
"Net carbs",10.75,g,
"0.02 g",,undefined,0.00
"Fat",8.348,g,11 %
"Saturated fatty acids",2.114,g,11 %
"Butanoic acid",0,g,
"Decanoic acid",0.005,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.113,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.575,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.101,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",3.786,g,
"Cis-octadecenoic acid",0.004,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.005,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.126,g,
"Octadecenoic acid",2.12,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.367,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0.001,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Eicosadienoic acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0.002,g,
"Eicosatetraenoic acid",0.025,g,
"Octadecadienoic acid",0.839,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.254,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",66.67,mg,22 %
"Phytosterols",13.62,mg,
"Alcohol, ethyl",0,g,
"Ash",4.25,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",412.46,g,
