Nutrient,Amount,Unit,DV
Calories,288,,
"Vitamin A, RAE",375.23,mcg,42 %
"Carotene, alpha",6.89,mcg,
"Carotene, beta",4461.48,mcg,
"Cryptoxanthin, beta",71.24,mcg,
"Lutein + zeaxanthin",7601.62,mcg,
"Lycopene",6755.2,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.164,mg,14 %
"Riboflavin [Vitamin B2]",0.213,mg,16 %
"Niacin [Vitamin B3]",2.035,mg,13 %
"Pantothenic acid [Vitamin B5]",0.469,mg,9 %
"Vitamin B6",0.345,mg,20 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",101.04,mcg,25 %
"Folate, food",101.04,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",18.7,mg,21 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.63,mg,24 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.63,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.15,mg,
"Tocotrienol, alpha",0.05,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",219.4,mcg,183 %
"Vitamin K1 [Phylloquinone]",219.4,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",66.8,mg,
"Choline",31.2,mg,6 %
"Calcium",206.71,mg,16 %
"Copper",0.35,mg,39 %
"Fluoride",0.1,mcg,
"Iron",6.77,mg,38 %
"Magnesium",73.4,mg,17 %
"Manganese",0.729,mg,32 %
"Phosphorus",81.2,mg,6 %
"Potassium",635.41,mg,14 %
"Selenium",4.64,mcg,8 %
"Sodium",1708.68,mg,74 %
"Zinc",0.79,mg,7 %
"Protein",35.45,g,71 %
"Alanine",0.199,g,
"Arginine",0.385,g,
"Aspartic acid",0.59,g,
"Cystine",0.05,g,
"Glutamic acid",1.128,g,
"Glycine",0.193,g,
"Histidine",0.066,g,6 %
"Hydroxyproline",0,g,
"Isoleucine",0.133,g,9 %
"Leucine",0.215,g,6 %
"Lysine",0.238,g,8 %
"Methionine",0.05,g,
"Phenylalanine",0.186,g,
"Proline",0.204,g,
"Serine",0.167,g,
"Threonine",0.188,g,12 %
"Tryptophan",0.075,g,18 %
"Tyrosine",0.17,g,
"Valine",0.173,g,9 %
"Phenylalanine + Tyrosine",0.356,g,13 %
"Methionine + Cysteine",0.05,g,3 %
"Carbohydrate",21.61,g,8 %
"Fiber",5.03,g,18 %
"Starch",0,g,
"Sugars",6.39,g,
"Fructose",3.29,g,
"Galactose",0,g,
"Glucose",2.87,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.23,g,
"Net carbs",16.58,g,
"0.01 g",,undefined,0.00
"Fat",7.839,g,10 %
"Saturated fatty acids",0.725,g,4 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.001,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.08,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.019,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.002,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",3.148,g,
"Cis-octadecenoic acid",0.023,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.077,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.752,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.233,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.059,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",226.8,mg,76 %
"Phytosterols",3.14,mg,
"Alcohol, ethyl",0,g,
"Ash",3.78,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",169.75,g,
