Nutrient,Amount,Unit,DV
Calories,303,,
"Vitamin A, RAE",57.61,mcg,6 %
"Carotene, alpha",84.61,mcg,
"Carotene, beta",585.49,mcg,
"Cryptoxanthin, beta",123.05,mcg,
"Lutein + zeaxanthin",278.66,mcg,
"Lycopene",0.36,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.114,mg,10 %
"Riboflavin [Vitamin B2]",0.104,mg,8 %
"Niacin [Vitamin B3]",0.717,mg,4 %
"Pantothenic acid [Vitamin B5]",0.093,mg,2 %
"Vitamin B6",0.288,mg,17 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",69.69,mcg,17 %
"Folate, food",69.69,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",56.8,mg,63 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.13,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.13,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.12,mg,
"Tocotrienol, alpha",0.09,mg,
"Tocotrienol, beta",0.01,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",117,mcg,98 %
"Vitamin K1 [Phylloquinone]",117,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",2,mg,
"Choline",20.9,mg,4 %
"Calcium",107.74,mg,8 %
"Copper",0.08,mg,9 %
"Fluoride",0.1,mcg,
"Iron",2.96,mg,16 %
"Magnesium",30.1,mg,7 %
"Manganese",0.188,mg,8 %
"Phosphorus",67.76,mg,5 %
"Potassium",382.07,mg,8 %
"Selenium",1.42,mcg,3 %
"Sodium",959.3,mg,42 %
"Zinc",0.53,mg,5 %
"Protein",32.88,g,66 %
"Alanine",0.057,g,
"Arginine",0.117,g,
"Aspartic acid",0.126,g,
"Cystine",0.011,g,
"Glutamic acid",0.217,g,
"Glycine",0.047,g,
"Histidine",0.02,g,2 %
"Hydroxyproline",0,g,
"Isoleucine",0.04,g,3 %
"Leucine",0.067,g,2 %
"Lysine",0.049,g,2 %
"Methionine",0.011,g,
"Phenylalanine",0.042,g,
"Proline",0.108,g,
"Serine",0.047,g,
"Threonine",0.037,g,2 %
"Tryptophan",0.005,g,1 %
"Tyrosine",0.022,g,
"Valine",0.051,g,3 %
"Phenylalanine + Tyrosine",0.064,g,2 %
"Methionine + Cysteine",0.011,g,1 %
"Carbohydrate",18.9,g,7 %
"Fiber",5.13,g,18 %
"Starch",0,g,
"Sugars",5.66,g,
"Fructose",0.39,g,
"Galactose",0.01,g,
"Glucose",0.31,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.12,g,
"Net carbs",13.77,g,
"0.02 g",,undefined,0.00
"Fat",12.996,g,17 %
"Saturated fatty acids",2.768,g,14 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.002,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.1,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.013,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.005,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",3.193,g,
"Cis-octadecenoic acid",0.066,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.122,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.714,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic acid",0.238,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.014,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",128.52,mg,43 %
"Phytosterols",4.8,mg,
"Alcohol, ethyl",0,g,
"Ash",0.89,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",148.96,g,
