Nutrient,Amount,Unit,DV
Calories,328,,
"Vitamin A, RAE",505.14,mcg,56 %
"Carotene, alpha",2002.21,mcg,
"Carotene, beta",4738.48,mcg,
"Cryptoxanthin, beta",18.91,mcg,
"Lutein + zeaxanthin",214.91,mcg,
"Lycopene",0.71,mcg,
"Retinol",25.91,mcg,
"Thiamin [Vitamin B1]",0.267,mg,22 %
"Riboflavin [Vitamin B2]",0.359,mg,28 %
"Niacin [Vitamin B3]",7.618,mg,48 %
"Pantothenic acid [Vitamin B5]",1.864,mg,37 %
"Vitamin B6",0.815,mg,48 %
"Vitamin B12 [Cobalamin]",1.41,mcg,59 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",123.12,mcg,31 %
"Folate, food",123.12,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",90.4,mg,100 %
"Vitamin D",0.47,mcg,2 %
"Vitamin E (alpha-tocopherol)",1.11,mg,7 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.11,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.2,mg,
"Tocotrienol, alpha",0.15,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.07,mg,
"Vitamin K",189.6,mcg,158 %
"Vitamin K1 [Phylloquinone]",189.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.7,mg,
"Choline",94.7,mg,17 %
"Calcium",148.61,mg,11 %
"Copper",0.21,mg,23 %
"Fluoride",4.3,mcg,
"Iron",2.95,mg,16 %
"Magnesium",64.84,mg,15 %
"Manganese",0.669,mg,29 %
"Phosphorus",319.86,mg,26 %
"Potassium",895.99,mg,19 %
"Selenium",23.7,mcg,43 %
"Sodium",1153.12,mg,50 %
"Zinc",3.63,mg,33 %
"Protein",26.45,g,53 %
"Alanine",1.561,g,
"Arginine",1.88,g,
"Aspartic acid",2.568,g,
"Cystine",0.308,g,
"Glutamic acid",4.527,g,
"Glycine",1.322,g,
"Histidine",0.737,g,64 %
"Hydroxyproline",0.236,g,
"Isoleucine",1.12,g,72 %
"Leucine",2.004,g,58 %
"Lysine",2.155,g,69 %
"Methionine",0.694,g,
"Phenylalanine",0.987,g,
"Proline",1.158,g,
"Serine",1.113,g,
"Threonine",1.217,g,75 %
"Tryptophan",0.286,g,70 %
"Tyrosine",0.86,g,
"Valine",1.182,g,60 %
"Phenylalanine + Tyrosine",1.847,g,69 %
"Methionine + Cysteine",0.694,g,45 %
"Carbohydrate",24.94,g,9 %
"Fiber",8.14,g,29 %
"Starch",0.79,g,
"Sugars",12.44,g,
"Sugars, added",0.6,g,
"Fructose",3.79,g,
"Galactose",0.01,g,
"Glucose",4.31,g,
"Lactose",0,g,
"Maltose",0.02,g,
"Sucrose",2.19,g,
"Net carbs",16.8,g,
"0.17 g",2.61 g,undefined,15.44
"Fat",14.399,g,18 %
"Saturated fatty acids",3.266,g,16 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.011,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.012,g,
"Eicosanoic acid",0.008,g,
"Heptadecanoic acid",0.024,g,
"Hexadecanoic acid",2.102,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.807,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.081,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",5.451,g,
"Cis-hexadecenoic acid",0.312,g,
"Cis-octadecenoic acid",2.889,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.04,g,
"Heptadecenoic acid",0.016,g,
"Hexadecenoic acid",0.326,g,
"Octadecenoic acid",4.122,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.007,g,
"Tetradecenoic acid",0.014,g,
"Trans-hexadecenoic acid",0.007,g,
"Trans-octadecenoic acid",0.087,g,
"Polyunsaturated fatty acids",4.444,g,
"α-linolenic acid n-3 (ALA)",0.14,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.018,g,
"Linoleic acid n-6 (LA)",2.57,g,
"Docosahexaenoic n-3 acid (DHA)",0.009,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.013,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.012,g,
"Eicosapentaenoic n-3 acid (EPA)",0.006,g,
"Eicosatetraenoic acid",0.127,g,
"Octadecadienoic CLAs acid",0.015,g,
"Octadecadienoic acid",3.929,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.163,g,
"Trans-octadecadienoic acid",0.038,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.132,g,
"Fatty acids, total trans-monoenoic",0.093,g,
"Fatty acids, total trans-polyenoic",0.038,g,
"Cholesterol",87.16,mg,29 %
"Phytosterols",27.61,mg,
"Alcohol, ethyl",0,g,
"Ash",4.14,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",355.82,g,
