Nutrient,Amount,Unit,DV
Calories,371,,
"Vitamin A, RAE",22.43,mcg,2 %
"Carotene, alpha",0.3,mcg,
"Carotene, beta",10.15,mcg,
"Cryptoxanthin, beta",0.24,mcg,
"Lutein + zeaxanthin",13.7,mcg,
"Lycopene",0.77,mcg,
"Retinol",21.59,mcg,
"Thiamin [Vitamin B1]",0.234,mg,20 %
"Riboflavin [Vitamin B2]",0.274,mg,21 %
"Niacin [Vitamin B3]",8.664,mg,54 %
"Pantothenic acid [Vitamin B5]",1.346,mg,27 %
"Vitamin B6",0.495,mg,29 %
"Vitamin B12 [Cobalamin]",1.18,mcg,49 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",38.06,mcg,10 %
"Folate, food",38.06,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",1.2,mg,1 %
"Vitamin D",0.39,mcg,2 %
"Vitamin E (alpha-tocopherol)",0.38,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.38,mg,
"Tocopherol, beta",0.08,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.55,mg,
"Tocotrienol, alpha",0.17,mg,
"Tocotrienol, beta",1.05,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",10,mcg,8 %
"Vitamin K1 [Phylloquinone]",10,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",7.1,mg,
"Choline",54,mg,10 %
"Calcium",156.55,mg,12 %
"Copper",0.36,mg,40 %
"Fluoride",0.2,mcg,
"Iron",3.62,mg,20 %
"Magnesium",81.71,mg,19 %
"Manganese",1.317,mg,57 %
"Phosphorus",343.61,mg,27 %
"Potassium",560.96,mg,12 %
"Selenium",48.45,mcg,88 %
"Sodium",614.44,mg,27 %
"Zinc",3.8,mg,35 %
"Protein",28.04,g,56 %
"Alanine",1.157,g,
"Arginine",1.401,g,
"Aspartic acid",1.824,g,
"Cystine",0.199,g,
"Glutamic acid",3.038,g,
"Glycine",1.02,g,
"Histidine",0.552,g,48 %
"Hydroxyproline",0.196,g,
"Isoleucine",0.834,g,54 %
"Leucine",1.539,g,45 %
"Lysine",1.666,g,54 %
"Methionine",0.544,g,
"Phenylalanine",0.731,g,
"Proline",0.848,g,
"Serine",0.792,g,
"Threonine",0.854,g,52 %
"Tryptophan",0.213,g,52 %
"Tyrosine",0.663,g,
"Valine",0.869,g,44 %
"Phenylalanine + Tyrosine",1.394,g,52 %
"Methionine + Cysteine",0.544,g,35 %
"Carbohydrate",37.12,g,13 %
"Fiber",4.43,g,16 %
"Starch",21.45,g,
"Sugars",1.79,g,
"Fructose",1.29,g,
"Galactose",0,g,
"Glucose",1.36,g,
"Lactose",0,g,
"Maltose",0.57,g,
"Sucrose",0.43,g,
"Net carbs",32.69,g,
"0.17 g",2.58 g,undefined,14.72
"Fat",14.027,g,18 %
"Saturated fatty acids",3.879,g,19 %
"Butanoic acid",0.003,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0.004,g,
"Dodecanoic acid",0.012,g,
"Eicosanoic acid",0.009,g,
"Heptadecanoic acid",0.021,g,
"Hexadecanoic acid",1.607,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.574,g,
"Octanoic acid",0.003,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0.003,g,
"Tetradecanoic acid",0.069,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.472,g,
"Cis-hexadecenoic acid",0.261,g,
"Cis-octadecenoic acid",2.528,g,
"Docosenoic acid",0.002,g,
"Docosenoic cis acid",0.002,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.033,g,
"Heptadecenoic acid",0.014,g,
"Hexadecenoic acid",0.267,g,
"Octadecenoic acid",2.603,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.006,g,
"Tetradecenoic acid",0.012,g,
"Trans-hexadecenoic acid",0.006,g,
"Trans-octadecenoic acid",0.073,g,
"Polyunsaturated fatty acids",3.166,g,
"α-linolenic acid n-3 (ALA)",0.15,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.016,g,
"Linoleic acid n-6 (LA)",2.54,g,
"Docosahexaenoic n-3 acid (DHA)",0.008,g,
"Docosapentaenoic n-3 acid (DPA)",0.01,g,
"Docosatetraenoic acid",0.02,g,
"Eicosadienoic acid",0.012,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.01,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.106,g,
"Octadecadienoic CLAs acid",0.013,g,
"Octadecadienoic acid",2.603,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.157,g,
"Trans-octadecadienoic acid",0.032,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.111,g,
"Fatty acids, total trans-monoenoic",0.078,g,
"Fatty acids, total trans-polyenoic",0.032,g,
"Cholesterol",77.67,mg,26 %
"Phytosterols",3.99,mg,
"Alcohol, ethyl",0,g,
"Ash",3.23,g,
"Caffeine",0,mg,
"Nitrogen",0.1,g,
"Theobromine",0,mg,
"Water",149.82,g,
