Nutrient,Amount,Unit,DV
Calories,286,,
"Vitamin A, RAE",417.91,mcg,46 %
"Carotene, alpha",0.73,mcg,
"Carotene, beta",4817.25,mcg,
"Cryptoxanthin, beta",7.15,mcg,
"Lutein + zeaxanthin",8630.86,mcg,
"Lycopene",0.16,mcg,
"Retinol",16.33,mcg,
"Thiamin [Vitamin B1]",0.247,mg,21 %
"Riboflavin [Vitamin B2]",0.48,mg,37 %
"Niacin [Vitamin B3]",17.805,mg,111 %
"Pantothenic acid [Vitamin B5]",2.809,mg,56 %
"Vitamin B6",1.63,mg,96 %
"Vitamin B12 [Cobalamin]",0.38,mcg,16 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",118.57,mcg,30 %
"Folate, food",118.57,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",4.8,mg,5 %
"Vitamin D",0,mcg,0 %
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",3.03,mg,20 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.03,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.27,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",269.3,mcg,224 %
"Vitamin K1 [Phylloquinone]",254.1,mcg,
"Vitamin K2 [Menaquinone]",15.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",92.7,mg,
"Choline",165.9,mg,30 %
"Calcium",184.39,mg,14 %
"Copper",0.19,mg,21 %
"Fluoride",0.2,mcg,
"Iron",2.19,mg,12 %
"Magnesium",105.1,mg,25 %
"Manganese",0.552,mg,24 %
"Phosphorus",430.4,mg,34 %
"Potassium",911.09,mg,19 %
"Selenium",45.87,mcg,83 %
"Sodium",489.78,mg,21 %
"Zinc",1.68,mg,15 %
"Protein",45.86,g,92 %
"Alanine",2.541,g,
"Arginine",3.15,g,
"Aspartic acid",4.175,g,
"Cystine",0.452,g,
"Glutamic acid",6.485,g,
"Glycine",1.971,g,
"Histidine",1.56,g,136 %
"Hydroxyproline",0,g,
"Isoleucine",2.097,g,135 %
"Leucine",3.531,g,103 %
"Lysine",4.112,g,133 %
"Methionine",1.097,g,
"Phenylalanine",1.802,g,
"Proline",1.459,g,
"Serine",1.683,g,
"Threonine",1.988,g,122 %
"Tryptophan",0.585,g,143 %
"Tyrosine",1.625,g,
"Valine",2.249,g,115 %
"Phenylalanine + Tyrosine",3.427,g,127 %
"Methionine + Cysteine",1.097,g,71 %
"Carbohydrate",8.19,g,3 %
"Fiber",2.58,g,9 %
"Starch",0,g,
"Sugars",1.62,g,
"Fructose",0.31,g,
"Galactose",0,g,
"Glucose",0.44,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.34,g,
"Net carbs",5.61,g,
"0.04 g",0.61 g,undefined,14.26
"Fat",6.849,g,9 %
"Saturated fatty acids",1.277,g,6 %
"Butanoic acid",0,g,
"Decanoic acid",0.031,g,
"Docosanoic acid",0.005,g,
"Dodecanoic acid",0.007,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",0.75,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.236,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.021,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.399,g,
"Cis-hexadecenoic acid",0.151,g,
"Cis-octadecenoic acid",1.062,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.018,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.151,g,
"Octadecenoic acid",1.076,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",1.054,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.011,g,
"Linoleic acid n-6 (LA)",0.58,g,
"Docosahexaenoic n-3 acid (DHA)",0.007,g,
"Docosapentaenoic n-3 acid (DPA)",0.011,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.022,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.022,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.087,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",0.593,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.082,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.013,g,
"Fatty acids, total trans-monoenoic",0.011,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Cholesterol",132.45,mg,44 %
"Phytosterols",2.76,mg,
"Alcohol, ethyl",0,g,
"Ash",3.45,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",208.02,g,
