Nutrient,Amount,Unit,DV
Calories,236,,
"Vitamin A, RAE",97.48,mcg,11 %
"Carotene, alpha",68.08,mcg,
"Carotene, beta",903.54,mcg,
"Cryptoxanthin, beta",182.85,mcg,
"Lutein + zeaxanthin",152.86,mcg,
"Lycopene",1543.83,mcg,
"Retinol",11.72,mcg,
"Thiamin [Vitamin B1]",0.139,mg,12 %
"Riboflavin [Vitamin B2]",0.197,mg,15 %
"Niacin [Vitamin B3]",1.859,mg,12 %
"Pantothenic acid [Vitamin B5]",0.629,mg,13 %
"Vitamin B6",0.417,mg,25 %
"Vitamin B12 [Cobalamin]",0.16,mcg,7 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",93.92,mcg,23 %
"Folate, food",94.33,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",61,mg,68 %
"Vitamin D",0.04,mcg,0 %
"Vitamin D3",0.04,mcg,
"Vitamin E (alpha-tocopherol)",1.55,mg,10 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.55,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.07,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",19.1,mcg,16 %
"Vitamin K1 [Phylloquinone]",19.1,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Choline",18.9,mg,3 %
"Calcium",106.4,mg,8 %
"Copper",0.33,mg,37 %
"Fluoride",0.2,mcg,
"Iron",1.54,mg,9 %
"Magnesium",52.82,mg,13 %
"Manganese",0.984,mg,43 %
"Phosphorus",152.11,mg,12 %
"Potassium",668.71,mg,14 %
"Selenium",4.1,mcg,7 %
"Sodium",498.46,mg,22 %
"Zinc",1.16,mg,11 %
"Protein",8.44,g,17 %
"Alanine",0.347,g,
"Arginine",0.602,g,
"Aspartic acid",0.97,g,
"Cystine",0.087,g,
"Glutamic acid",1.427,g,
"Glycine",0.277,g,
"Histidine",0.204,g,18 %
"Hydroxyproline",0,g,
"Isoleucine",0.348,g,22 %
"Leucine",0.57,g,17 %
"Lysine",0.51,g,16 %
"Methionine",0.112,g,
"Phenylalanine",0.395,g,
"Proline",0.401,g,
"Serine",0.424,g,
"Threonine",0.302,g,18 %
"Tryptophan",0.083,g,20 %
"Tyrosine",0.223,g,
"Valine",0.389,g,20 %
"Phenylalanine + Tyrosine",0.618,g,23 %
"Methionine + Cysteine",0.112,g,7 %
"Carbohydrate",30.12,g,11 %
"Fiber",10.21,g,36 %
"Starch",0,g,
"Sugars",11.37,g,
"Fructose",3.22,g,
"Galactose",0,g,
"Glucose",3.26,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.57,g,
"Net carbs",19.91,g,
"0.01 g",,undefined,0.00
"Fat",10.738,g,14 %
"Saturated fatty acids",2.405,g,12 %
"Butanoic acid",0.067,g,
"Decanoic acid",0.171,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.1,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.639,g,
"Hexanoic acid",0.05,g,
"Octadecanoic acid",0.168,g,
"Octanoic acid",0.047,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.242,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",5.393,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.005,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.044,g,
"Octadecenoic acid",0.723,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.588,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.801,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.097,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",8.34,mg,3 %
"Phytosterols",12.63,mg,
"Alcohol, ethyl",0,g,
"Ash",2.48,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",283.84,g,
