Nutrient,Amount,Unit,DV
Calories,402,,
"Vitamin A, RAE",484.8,mcg,54 %
"Carotene, alpha",85.06,mcg,
"Carotene, beta",2212.75,mcg,
"Cryptoxanthin, beta",619.02,mcg,
"Lutein + zeaxanthin",489.84,mcg,
"Lutein",347.07,mcg,
"Lycopene",0.8,mcg,
"Retinol",270.11,mcg,
"Zeaxanthin",345.56,mcg,
"cis-Lutein/Zeaxanthin",86.01,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.228,mg,19 %
"Riboflavin [Vitamin B2]",0.775,mg,60 %
"Niacin [Vitamin B3]",1.395,mg,9 %
"Pantothenic acid [Vitamin B5]",0.46,mg,9 %
"Vitamin B6",0.571,mg,34 %
"Vitamin B12 [Cobalamin]",1.54,mcg,64 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",52.43,mcg,13 %
"Folate, food",52.43,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",100.3,mg,111 %
"Vitamin D",3.71,mcg,19 %
"Vitamin D2",0,mcg,
"Vitamin D3",3.71,mcg,
"Vitamin E (alpha-tocopherol)",2.92,mg,19 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.92,mg,
"Tocopherol, beta",0.06,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.35,mg,
"Tocotrienol, alpha",0.21,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.08,mg,
"Vitamin K",10.6,mcg,9 %
"Vitamin K1 [Phylloquinone]",10.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1.3,mg,
"Choline",520,mg,95 %
"Calcium",125.01,mg,10 %
"Copper",0.14,mg,16 %
"Fluoride",1.2,mcg,
"Iodine",74.09,mcg,49 %
"Iron",4.33,mg,24 %
"Magnesium",48.27,mg,11 %
"Manganese",0.466,mg,20 %
"Phosphorus",354.9,mg,28 %
"Potassium",638.64,mg,14 %
"Selenium",49.18,mcg,89 %
"Sodium",913.93,mg,40 %
"Zinc",2.59,mg,24 %
"Protein",25.19,g,50 %
"Alanine",1.094,g,
"Arginine",1.476,g,
"Aspartic acid",2.393,g,
"Cystine",0.039,g,
"Cysteine",0.58,g,
"Glutamic acid",3.071,g,
"Glycine",0.716,g,
"Histidine",0.475,g,42 %
"Hydroxyproline",0,g,
"Isoleucine",1,g,64 %
"Leucine",1.707,g,50 %
"Lysine",1.374,g,44 %
"Methionine",0.651,g,
"Phenylalanine",1.103,g,
"Proline",1.033,g,
"Serine",1.483,g,
"Threonine",0.977,g,60 %
"Tryptophan",0.279,g,68 %
