Nutrient,Amount,Unit,DV
Calories,349,,
"Vitamin A, RAE",564.36,mcg,63 %
"Carotene, alpha",9.27,mcg,
"Carotene, beta",6420.59,mcg,
"Cryptoxanthin, beta",25.7,mcg,
"Lutein + zeaxanthin",11502.45,mcg,
"Lycopene",1.65,mcg,
"Retinol",28.35,mcg,
"Thiamin [Vitamin B1]",0.301,mg,25 %
"Riboflavin [Vitamin B2]",0.723,mg,56 %
"Niacin [Vitamin B3]",7.433,mg,46 %
"Pantothenic acid [Vitamin B5]",1.665,mg,33 %
"Vitamin B6",0.973,mg,57 %
"Vitamin B12 [Cobalamin]",1.04,mcg,43 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",154.53,mcg,39 %
"Folate, food",155.19,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",11.5,mg,13 %
"Vitamin D",0.09,mcg,0 %
"Vitamin D3",0.09,mcg,
"Vitamin E (alpha-tocopherol)",3.09,mg,21 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.09,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.04,mg,
"Tocopherol, gamma",0.33,mg,
"Tocotrienol, alpha",0.07,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",359.3,mcg,299 %
"Vitamin K1 [Phylloquinone]",359.3,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",115.8,mg,
"Choline",101.7,mg,18 %
"Calcium",273,mg,21 %
"Copper",0.29,mg,32 %
"Fluoride",0.3,mcg,
"Iron",3.66,mg,20 %
"Magnesium",117.16,mg,28 %
"Manganese",0.781,mg,34 %
"Phosphorus",372.69,mg,30 %
"Potassium",1162.65,mg,25 %
"Selenium",21.92,mcg,40 %
"Sodium",1015.73,mg,44 %
"Zinc",3.27,mg,30 %
"Protein",28.53,g,57 %
"Alanine",1.535,g,
"Arginine",1.998,g,
"Aspartic acid",2.555,g,
"Cystine",0.275,g,
"Glutamic acid",4.27,g,
"Glycine",1.236,g,
"Histidine",0.771,g,67 %
"Hydroxyproline",0.111,g,
"Isoleucine",1.25,g,81 %
"Leucine",2.136,g,62 %
"Lysine",2.321,g,75 %
"Methionine",0.661,g,
"Phenylalanine",1.172,g,
"Proline",1.318,g,
"Serine",1.3,g,
"Threonine",1.216,g,74 %
"Tryptophan",0.317,g,78 %
"Tyrosine",1.076,g,
"Valine",1.403,g,72 %
"Phenylalanine + Tyrosine",2.248,g,83 %
"Methionine + Cysteine",0.661,g,43 %
"Carbohydrate",16.04,g,6 %
"Fiber",4.14,g,15 %
"Starch",0,g,
"Sugars",3.47,g,
"Fructose",0.63,g,
"Galactose",0.01,g,
"Glucose",0.88,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.6,g,
"Net carbs",11.9,g,
"0.12 g",1.57 g,undefined,13.68
"Fat",20.266,g,26 %
"Saturated fatty acids",6.566,g,33 %
"Butanoic acid",0.162,g,
"Decanoic acid",0.413,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.242,g,
"Eicosanoic acid",0.007,g,
"Heptadecanoic acid",0.008,g,
"Hexadecanoic acid",3.268,g,
"Hexanoic acid",0.12,g,
"Octadecanoic acid",0.861,g,
"Octanoic acid",0.114,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.63,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",9.005,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",3.538,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.029,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.72,g,
"Octadecenoic acid",4.498,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.019,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.05,g,
"Polyunsaturated fatty acids",2.58,g,
"α-linolenic acid n-3 (ALA)",0.07,g,
"γ-linolenic acid n-6 (GLA)",0.02,g,
"Cis,cis-eicosadienoic n-6 acid",0.013,g,
"Linoleic acid n-6 (LA)",1.54,g,
"Docosahexaenoic n-3 acid (DHA)",0.027,g,
"Docosapentaenoic n-3 acid (DPA)",0.009,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.009,g,
"Eicosatetraenoic acid",0.088,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",1.671,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.224,g,
"Trans,trans-octadecadienoic acid",0.026,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.077,g,
"Fatty acids, total trans-monoenoic",0.05,g,
"Fatty acids, total trans-polyenoic",0.026,g,
"Cholesterol",121.61,mg,41 %
"Phytosterols",6.05,mg,
"Alcohol, ethyl",0,g,
"Ash",5.37,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",293.29,g,
