Nutrient,Amount,Unit,DV
Calories,334,,
"Vitamin A, RAE",3.63,mcg,0 %
"Carotene, alpha",0.01,mcg,
"Carotene, beta",44.23,mcg,
"Cryptoxanthin, beta",0.84,mcg,
"Lutein + zeaxanthin",46.11,mcg,
"Lycopene",0.1,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.069,mg,6 %
"Riboflavin [Vitamin B2]",0.168,mg,13 %
"Niacin [Vitamin B3]",1.061,mg,7 %
"Pantothenic acid [Vitamin B5]",0.115,mg,2 %
"Vitamin B6",0.188,mg,11 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",78.71,mcg,20 %
"Folate, food",78.71,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",1.3,mg,1 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",3.78,mg,25 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.78,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.14,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",12,mcg,10 %
"Vitamin K1 [Phylloquinone]",12,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Choline",9.4,mg,2 %
"Calcium",233.21,mg,18 %
"Copper",0.49,mg,54 %
"Fluoride",0.2,mcg,
"Iron",2.24,mg,12 %
"Magnesium",72.68,mg,17 %
"Manganese",1.899,mg,83 %
"Phosphorus",174.68,mg,14 %
"Potassium",343.3,mg,7 %
"Selenium",4.59,mcg,8 %
"Sodium",458.26,mg,20 %
"Zinc",1.27,mg,12 %
"Protein",24.6,g,49 %
"Alanine",0.501,g,
"Arginine",1.129,g,
"Aspartic acid",1.363,g,
"Cystine",0.146,g,
"Glutamic acid",2.287,g,
"Glycine",0.538,g,
"Histidine",0.31,g,27 %
"Hydroxyproline",0,g,
"Isoleucine",0.472,g,30 %
"Leucine",0.81,g,24 %
"Lysine",0.668,g,22 %
"Methionine",0.137,g,
"Phenylalanine",0.612,g,
"Proline",0.487,g,
"Serine",0.558,g,
"Threonine",0.404,g,25 %
"Tryptophan",0.111,g,27 %
"Tyrosine",0.276,g,
"Valine",0.476,g,24 %
"Phenylalanine + Tyrosine",0.888,g,33 %
"Methionine + Cysteine",0.137,g,9 %
"Carbohydrate",39.98,g,15 %
"Fiber",11.8,g,42 %
"Starch",0.08,g,
"Sugars",11.77,g,
"Fructose",1.09,g,
"Galactose",0.09,g,
"Glucose",0.97,g,
"Lactose",0,g,
"Maltose",0.04,g,
"Sucrose",0.47,g,
"Net carbs",28.18,g,
"",1.42 g,undefined,
"Fat",10.04,g,13 %
"Saturated fatty acids",0.716,g,4 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0.001,g,
"Hexadecanoic acid",0.588,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.122,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.004,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.634,g,
"Cis-hexadecenoic acid",0.026,g,
"Cis-octadecenoic acid",3.601,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.002,g,
"Heptadecenoic acid",0.001,g,
"Hexadecenoic acid",0.032,g,
"Octadecenoic acid",4.226,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.859,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",1.42,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.657,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.077,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0.002,g,
"Fatty acids, total trans-monoenoic",0.001,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",14.95,mg,
"Campesterol",0.57,mg,
"Cholesterol",4.93,mg,2 %
"Phytosterols",0.17,mg,
"Stigmasterol",0.46,mg,
"Alcohol, ethyl",0,g,
"Ash",1.71,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",117.55,g,
