Nutrient,Amount,Unit,DV
Calories,326,,
"Vitamin A, RAE",537.63,mcg,60 %
"Carotene, alpha",0.03,mcg,
"Carotene, beta",6390.74,mcg,
"Cryptoxanthin, beta",0.66,mcg,
"Lutein + zeaxanthin",11508.15,mcg,
"Lycopene",0.09,mcg,
"Retinol",4.72,mcg,
"Thiamin [Vitamin B1]",0.225,mg,19 %
"Riboflavin [Vitamin B2]",0.472,mg,36 %
"Niacin [Vitamin B3]",7.472,mg,47 %
"Pantothenic acid [Vitamin B5]",1.032,mg,21 %
"Vitamin B6",0.792,mg,47 %
"Vitamin B12 [Cobalamin]",2.63,mcg,110 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",205.09,mcg,51 %
"Folate, food",205.09,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",51.9,mg,58 %
"Vitamin D",0.12,mcg,1 %
"Vitamin D3",0.12,mcg,
"Vitamin E (alpha-tocopherol)",3.47,mg,23 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.47,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.81,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.04,mg,
"Vitamin K",355.3,mcg,296 %
"Vitamin K1 [Phylloquinone]",355.3,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",116.3,mg,
"Choline",145.9,mg,27 %
"Calcium",171.08,mg,13 %
"Copper",0.36,mg,40 %
"Fluoride",0.4,mcg,
"Iron",5.56,mg,31 %
"Magnesium",126,mg,30 %
"Manganese",1.569,mg,68 %
"Phosphorus",355.9,mg,28 %
"Potassium",1003.22,mg,21 %
"Selenium",27.02,mcg,49 %
"Sodium",637.65,mg,28 %
"Zinc",7.04,mg,64 %
"Protein",31.33,g,63 %
"Alanine",1.898,g,
"Arginine",2.361,g,
"Aspartic acid",2.957,g,
"Cystine",0.322,g,
"Glutamic acid",4.725,g,
"Glycine",1.992,g,
"Histidine",0.911,g,80 %
"Hydroxyproline",0.321,g,
"Isoleucine",1.319,g,85 %
"Leucine",2.294,g,67 %
"Lysine",2.428,g,78 %
"Methionine",0.724,g,
"Phenylalanine",1.266,g,
"Proline",1.59,g,
"Serine",1.303,g,
"Threonine",1.254,g,77 %
"Tryptophan",0.253,g,62 %
"Tyrosine",1.034,g,
"Valine",1.525,g,78 %
"Phenylalanine + Tyrosine",2.3,g,85 %
"Methionine + Cysteine",0.724,g,47 %
"Carbohydrate",14.86,g,5 %
"Fiber",6.53,g,23 %
"Starch",0.08,g,
"Sugars",4.11,g,
"Fructose",0.54,g,
"Galactose",0,g,
"Glucose",0.78,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.77,g,
"Net carbs",8.33,g,
"0.05 g",0.03 g,undefined,0.66
"Fat",16.979,g,22 %
"Saturated fatty acids",4.399,g,22 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.004,g,
"Dodecanoic acid",0.008,g,
"Eicosanoic acid",0.025,g,
"Heptadecanoic acid",0.087,g,
"Hexadecanoic acid",2.115,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.295,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.038,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.269,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",7.245,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.006,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Eicosenoic acid",0.07,g,
"Heptadecenoic acid",0.048,g,
"Hexadecenoic acid",0.275,g,
"Octadecenoic acid",4.211,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.05,g,
"Trans-octadecenoic acid",0.41,g,
"Polyunsaturated fatty acids",2.963,g,
"α-linolenic acid n-3 (ALA)",0.05,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.023,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.02,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.041,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.194,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.222,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0.41,g,
"Fatty acids, total trans-monoenoic",0.41,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",7.48,mg,
"Campesterol",1.13,mg,
"Cholesterol",74.3,mg,25 %
"Phytosterols",6.29,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",4.13,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",276.72,g,
