Nutrient,Amount,Unit,DV
Calories,208,,
"Vitamin A, RAE",49.05,mcg,5 %
"Carotene, alpha",0.06,mcg,
"Carotene, beta",35.12,mcg,
"Cryptoxanthin, beta",0.83,mcg,
"Lutein + zeaxanthin",58.43,mcg,
"Lutein",14.46,mcg,
"Lycopene",0,mcg,
"Retinol",46.4,mcg,
"Zeaxanthin",14.4,mcg,
"cis-Lutein/Zeaxanthin",3.58,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0,mcg,
"Thiamin [Vitamin B1]",0.069,mg,6 %
"Riboflavin [Vitamin B2]",0.173,mg,13 %
"Niacin [Vitamin B3]",0.962,mg,6 %
"Pantothenic acid [Vitamin B5]",0.418,mg,8 %
"Vitamin B6",0.155,mg,9 %
"Vitamin B12 [Cobalamin]",0.29,mcg,12 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",33.93,mcg,8 %
"Folate, food",33.93,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",3.6,mg,4 %
"Vitamin D",0.24,mcg,1 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.24,mcg,
"Vitamin E (alpha-tocopherol)",0.48,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.48,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.01,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",10.4,mcg,9 %
"Vitamin K1 [Phylloquinone]",10.4,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Choline",36,mg,7 %
"Calcium",337.23,mg,26 %
"Copper",0.12,mg,13 %
"Fluoride",0,mcg,
"Iodine",3.09,mcg,2 %
"Iron",0.62,mg,3 %
"Magnesium",28.89,mg,7 %
"Manganese",0.371,mg,16 %
"Phosphorus",181.21,mg,14 %
"Potassium",697.32,mg,15 %
"Selenium",6.7,mcg,12 %
"Sodium",1327.03,mg,58 %
"Zinc",1.14,mg,10 %
"Protein",17.75,g,36 %
"Alanine",0.333,g,
"Arginine",0.458,g,
"Aspartic acid",0.829,g,
"Cystine",0.051,g,
"Cysteine",0.02,g,
"Glutamic acid",2.01,g,
"Glycine",0.225,g,
"Histidine",0.315,g,28 %
"Hydroxyproline",0,g,
"Isoleucine",0.44,g,28 %
"Leucine",0.839,g,24 %
"Lysine",0.829,g,27 %
"Methionine",0.236,g,
"Phenylalanine",0.469,g,
"Proline",0.821,g,
"Serine",0.525,g,
"Threonine",0.357,g,22 %
"Tryptophan",0.121,g,30 %
"Tyrosine",0.475,g,
"Valine",0.562,g,29 %
"Phenylalanine + Tyrosine",0.944,g,35 %
"Methionine + Cysteine",0.256,g,17 %
"Carbohydrate",19.13,g,7 %
"Fiber",7.33,g,26 %
"Starch",0,g,
"Sugars",10.73,g,
"Fructose",2.12,g,
"Galactose",0,g,
"Glucose",2.18,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.41,g,
"Net carbs",11.8,g,
"0.01 g",0.09 g,undefined,9.10
"Fat",7.604,g,10 %
"Saturated fatty acids",4.247,g,21 %
"Butanoic acid",0.146,g,
"Decanoic acid",0.071,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.046,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.562,g,
"Hexanoic acid",0.028,g,
"Octadecanoic acid",0.613,g,
"Octanoic acid",0.033,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.455,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.534,g,
"Cis-hexadecenoic acid",0.015,g,
"Cis-octadecenoic acid",0.216,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.128,g,
"Octadecenoic acid",1.122,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.366,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.09,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.188,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.064,g,
"18:2 c",0.09,g,
"18:3 c",0,g,
"20:3 c",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",48.49,mg,16 %
"Phytosterols",10.03,mg,
"25-hydroxycholecalciferol",0.04,mcg,
"Alcohol, ethyl",0,g,
"Ash",2.71,g,
"Caffeine",0,mg,
