Nutrient,Amount,Unit,DV
Calories,451,,
"Vitamin A, RAE",1226.78,mcg,136 %
"Carotene, alpha",3942.85,mcg,
"Carotene, beta",12363.21,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",1603.38,mcg,
"Lycopene",1.13,mcg,
"Retinol",32.39,mcg,
"Thiamin [Vitamin B1]",0.27,mg,22 %
"Riboflavin [Vitamin B2]",0.44,mg,34 %
"Niacin [Vitamin B3]",11.613,mg,73 %
"Pantothenic acid [Vitamin B5]",1.963,mg,39 %
"Vitamin B6",0.868,mg,51 %
"Vitamin B12 [Cobalamin]",1.77,mcg,74 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",138.53,mcg,35 %
"Folate, food",138.53,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",17.6,mg,20 %
"Vitamin D",0.59,mcg,3 %
"Vitamin E (alpha-tocopherol)",1.8,mg,12 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.8,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.04,mg,
"Tocopherol, gamma",0.4,mg,
"Tocotrienol, alpha",0.08,mg,
"Tocotrienol, beta",0.01,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.06,mg,
"Vitamin K",73.6,mcg,61 %
"Vitamin K1 [Phylloquinone]",73.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",13.9,mg,
"Choline",109.8,mg,20 %
"Calcium",134.11,mg,10 %
"Copper",0.32,mg,36 %
"Fluoride",4.2,mcg,
"Iron",3.57,mg,20 %
"Magnesium",91.51,mg,22 %
"Manganese",0.555,mg,24 %
"Phosphorus",425.45,mg,34 %
"Potassium",1039.53,mg,22 %
"Selenium",30.27,mcg,55 %
"Sodium",684.08,mg,30 %
"Zinc",4.71,mg,43 %
"Protein",37.6,g,75 %
"Alanine",1.936,g,
"Arginine",2.23,g,
"Aspartic acid",3.044,g,
"Cystine",0.391,g,
"Glutamic acid",5.193,g,
"Glycine",1.628,g,
"Histidine",0.894,g,78 %
"Hydroxyproline",0.294,g,
"Isoleucine",1.386,g,89 %
"Leucine",2.492,g,73 %
"Lysine",2.663,g,86 %
"Methionine",0.851,g,
"Phenylalanine",1.218,g,
"Proline",1.357,g,
"Serine",1.306,g,
"Threonine",1.546,g,95 %
"Tryptophan",0.343,g,84 %
"Tyrosine",1.054,g,
"Valine",1.432,g,73 %
"Phenylalanine + Tyrosine",2.272,g,84 %
"Methionine + Cysteine",0.851,g,55 %
"Carbohydrate",27.95,g,10 %
"Fiber",8.08,g,29 %
"Starch",1.62,g,
"Sugars",12.02,g,
"Sugars, added",1.5,g,
"Fructose",1.79,g,
"Galactose",0.01,g,
"Glucose",2,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",4.61,g,
"Net carbs",19.87,g,
"0.22 g",3.27 g,undefined,15.06
"Fat",22.792,g,29 %
"Saturated fatty acids",4.688,g,23 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.013,g,
"Docosanoic acid",0.003,g,
"Dodecanoic acid",0.015,g,
"Eicosanoic acid",0.01,g,
"Heptadecanoic acid",0.029,g,
"Hexadecanoic acid",3.003,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.104,g,
"Octanoic acid",0.003,g,
"Pentadecanoic acid",0.015,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.104,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",8.812,g,
"Cis-hexadecenoic acid",0.39,g,
"Cis-octadecenoic acid",3.587,g,
"Docosenoic acid",0.009,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.14,g,
"Heptadecenoic acid",0.021,g,
"Hexadecenoic acid",0.412,g,
"Octadecenoic acid",8.196,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.009,g,
"Tetradecenoic acid",0.018,g,
"Trans-hexadecenoic acid",0.009,g,
"Trans-octadecenoic acid",0.109,g,
"Polyunsaturated fatty acids",6.153,g,
"α-linolenic acid n-3 (ALA)",0.18,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.022,g,
"Linoleic acid n-6 (LA)",3.22,g,
"Docosahexaenoic n-3 acid (DHA)",0.012,g,
"Docosapentaenoic n-3 acid (DPA)",0.015,g,
"Docosatetraenoic acid",0.029,g,
"Eicosadienoic acid",0.016,g,
"Eicosadienoic n-3 acid",0.003,g,
"Eicosadienoic n-6 acid",0.015,g,
"Eicosapentaenoic n-3 acid (EPA)",0.007,g,
"Eicosatetraenoic acid",0.161,g,
"Octadecadienoic CLAs acid",0.019,g,
"Octadecadienoic acid",5.615,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.267,g,
"Trans-octadecadienoic acid",0.047,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.165,g,
"Fatty acids, total trans-monoenoic",0.116,g,
"Fatty acids, total trans-polyenoic",0.047,g,
"Cholesterol",108.95,mg,36 %
"Phytosterols",8.62,mg,
"Alcohol, ethyl",0,g,
"Ash",3.89,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",328.85,g,
