Nutrient,Amount,Unit,DV
Calories,499,,
"Vitamin A, RAE",876.64,mcg,97 %
"Carotene, alpha",70.89,mcg,
"Carotene, beta",10352.58,mcg,
"Cryptoxanthin, beta",13.5,mcg,
"Lutein + zeaxanthin",135.5,mcg,
"Lycopene",0,mcg,
"Retinol",4.54,mcg,
"Thiamin [Vitamin B1]",0.212,mg,18 %
"Riboflavin [Vitamin B2]",0.608,mg,47 %
"Niacin [Vitamin B3]",8.214,mg,51 %
"Pantothenic acid [Vitamin B5]",2.928,mg,59 %
"Vitamin B6",0.913,mg,54 %
"Vitamin B12 [Cobalamin]",3.05,mcg,127 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",74.42,mcg,19 %
"Folate, food",62.82,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",7.2,mg,8 %
"Vitamin D",0.11,mcg,1 %
"Vitamin D3",0.11,mcg,
"Vitamin E (alpha-tocopherol)",3.02,mg,20 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.02,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.16,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",18.9,mcg,16 %
"Vitamin K1 [Phylloquinone]",13.1,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",10.5,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",122,mg,22 %
"Calcium",170.58,mg,13 %
"Copper",0.43,mg,48 %
"Fluoride",0.9,mcg,
"Iodine",0,mcg,0 %
"Iron",5.01,mg,28 %
"Magnesium",88.54,mg,21 %
"Manganese",0.596,mg,26 %
"Phosphorus",528.17,mg,42 %
"Potassium",1269.26,mg,27 %
"Selenium",31.54,mcg,57 %
"Sodium",1215.63,mg,53 %
"Zinc",7.06,mg,64 %
"Protein",38.79,g,78 %
"Alanine",2.048,g,
"Arginine",2.192,g,
"Aspartic acid",3.715,g,
"Cystine",0.361,g,
"Cysteine",0.07,g,
"Glutamic acid",6.672,g,
"Glycine",1.988,g,
"Histidine",1.161,g,102 %
"Hydroxyproline",0.308,g,
"Isoleucine",1.789,g,115 %
"Leucine",3.224,g,94 %
"Lysine",3.1,g,100 %
"Methionine",0.949,g,
"Phenylalanine",1.698,g,
"Proline",2.677,g,
"Serine",1.79,g,
"Threonine",1.584,g,97 %
"Tryptophan",0.326,g,80 %
"Tyrosine",1.438,g,
"Valine",2.123,g,108 %
"Phenylalanine + Tyrosine",3.136,g,116 %
"Methionine + Cysteine",1.019,g,66 %
"Carbohydrate",44.94,g,16 %
"Fiber",8.32,g,30 %
"Starch",14.4,g,
"Sugars",14.95,g,
"Fructose",4.65,g,
"Galactose",0.33,g,
"Glucose",4.46,g,
"Lactose",0,g,
"Maltose",0.14,g,
"Sucrose",2.98,g,
"Net carbs",36.62,g,
"0.10 g",0.02 g,undefined,0.20
"Fat",19.189,g,25 %
"Saturated fatty acids",4.984,g,25 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.007,g,
"Eicosanoic acid",0.011,g,
"Heptadecanoic acid",0.084,g,
"Hexadecanoic acid",2.826,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.172,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.036,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.21,g,
"Monounsaturated fatty acids",10.263,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.037,g,
"Heptadecenoic acid",0.051,g,
"Hexadecenoic acid",0.61,g,
"Octadecenoic acid",7.57,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0.048,g,
"Trans-octadecenoic acid",0.395,g,
"Polyunsaturated fatty acids",1.822,g,
"α-linolenic acid n-3 (ALA)",0.1,g,
"γ-linolenic acid n-6 (GLA)",0.02,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0.008,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.04,g,
"Octadecadienoic acid",1.097,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.108,g,
"Fatty acids, total trans",0.395,g,
"Fatty acids, total trans-monoenoic",0.395,g,
"Beta-sitosterol",38,mg,
"Campesterol",2.5,mg,
"Cholesterol",79.35,mg,26 %
"Phytosterols",13.61,mg,
"Stigmasterol",1,mg,
"Alcohol, ethyl",0,g,
"Ash",3.88,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",299.58,g,
