Nutrient,Amount,Unit,DV
Calories,184,,
"Vitamin A, RAE",1.33,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.045,mg,4 %
"Riboflavin [Vitamin B2]",0.018,mg,1 %
"Niacin [Vitamin B3]",0.182,mg,1 %
"Pantothenic acid [Vitamin B5]",0.096,mg,2 %
"Vitamin B6",0.033,mg,2 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Folate, DFE [Vitamin B9]",4.59,mcg,1 %
"Vitamin C [Ascorbic acid]",0,mg,0 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.23,mg,15 %
"Tocopherol, alpha",2.23,mg,
"Vitamin K",9.6,mcg,8 %
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",9.3,mg,2 %
"Calcium",23.04,mg,2 %
"Copper",0.15,mg,17 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",1.08,mg,6 %
"Magnesium",37.53,mg,9 %
"Manganese",0.525,mg,23 %
"Phosphorus",120.81,mg,10 %
"Potassium",205.76,mg,4 %
"Selenium",3.06,mcg,6 %
"Sodium",143.42,mg,6 %
"Zinc",1.12,mg,10 %
"Protein",7.37,g,15 %
"Alanine",0.343,g,
"Arginine",0.589,g,
"Aspartic acid",0.686,g,
"Cystine",0.063,g,
"Cysteine",0.06,g,
"Glutamic acid",1.118,g,
"Glycine",0.272,g,
"Histidine",0.153,g,13 %
"Hydroxyproline",0,g,
"Isoleucine",0.277,g,18 %
"Leucine",0.467,g,14 %
"Lysine",0.425,g,14 %
"Methionine",0.118,g,
"Phenylalanine",0.296,g,
"Proline",0.265,g,
"Serine",0.264,g,
"Threonine",0.279,g,17 %
"Tryptophan",0.059,g,14 %
"Tyrosine",0.172,g,
"Valine",0.34,g,17 %
"Phenylalanine + Tyrosine",0.468,g,17 %
"Methionine + Cysteine",0.241,g,16 %
"Carbohydrate",6.98,g,3 %
"Fiber",2.96,g,11 %
"Sugars",0.58,g,
"Net carbs",4.02,g,
"Fat",15.533,g,20 %
"Saturated fatty acids",2.16,g,11 %
"Monounsaturated fatty acids",11.074,g,
"Polyunsaturated fatty acids",1.773,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Alcohol, ethyl",0,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",1.41,g,
