Nutrient,Amount,Unit,DV
Calories,85,,
"Vitamin A, RAE",0.11,mcg,0 %
"Carotene, alpha",0.88,mcg,
"Carotene, beta",1.1,mcg,
"Cryptoxanthin, beta",0,mcg,
"cis-Lutein/Zeaxanthin",0,mcg,
"cis-Lycopene",0,mcg,
"cis-beta-Carotene",0.11,mcg,
"trans-Lycopene",0,mcg,
"trans-beta-Carotene",0.99,mcg,
"Thiamin [Vitamin B1]",0.004,mg,0 %
"Riboflavin [Vitamin B2]",0,mg,0 %
"Niacin [Vitamin B3]",0.063,mg,0 %
"Vitamin B6",0.026,mg,2 %
"Vitamin C [Ascorbic acid]",1.1,mg,1 %
"Vitamin K",0,mcg,0 %
"Vitamin K1 [Phylloquinone]",0,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Calcium",7.94,mg,1 %
"Iron",0.29,mg,2 %
"Protein",3.28,g,7 %
"Carbohydrate",5.01,g,2 %
"Fiber",1.39,g,5 %
"Starch",0.05,g,
"Sugars",0.4,g,
"Fructose",0.74,g,
"Galactose",0,g,
"Glucose",0.77,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.23,g,
"Net carbs",3.62,g,
"Fat",6.424,g,8 %
"Saturated fatty acids",0.8,g,4 %
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Ash",0.07,g,
"Carbohydrate, by summation",1.98,g,
"Citric acid",30.69,mg,
"Cryptoxanthin, alpha",0,mcg,
"Malic acid",31.9,mg,
"Nitrogen",0.01,g,
"Water",8.61,g,
