Nutrient,Amount,Unit,DV
Calories,481,,
"Vitamin A, RAE",1086.99,mcg,121 %
"Carotene, alpha",27.18,mcg,
"Carotene, beta",12673.26,mcg,
"Cryptoxanthin, beta",320.82,mcg,
"Lutein + zeaxanthin",548.18,mcg,
"Lycopene",8106.23,mcg,
"Retinol",16.33,mcg,
"Thiamin [Vitamin B1]",0.517,mg,43 %
"Riboflavin [Vitamin B2]",0.836,mg,64 %
"Niacin [Vitamin B3]",23.258,mg,145 %
"Pantothenic acid [Vitamin B5]",5.508,mg,110 %
"Vitamin B6",2.325,mg,137 %
"Vitamin B12 [Cobalamin]",0.41,mcg,17 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",97.26,mcg,24 %
"Folate, food",97.26,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",84.3,mg,94 %
"Vitamin D",0.14,mcg,1 %
"Vitamin D2",0.14,mcg,
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",5.14,mg,34 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",5.14,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.32,mg,
"Tocotrienol, alpha",0.11,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",40.6,mcg,34 %
"Vitamin K1 [Phylloquinone]",22.3,mcg,
"Vitamin K2 [Menaquinone]",15.2,mcg,
"Dihydrophylloquinone",0.7,mcg,
"Betaine",19.3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",206,mg,37 %
"Calcium",145.52,mg,11 %
"Copper",0.85,mg,94 %
"Fluoride",0.7,mcg,
"Iodine",0,mcg,0 %
"Iron",5.17,mg,29 %
"Magnesium",140.7,mg,33 %
"Manganese",0.947,mg,41 %
"Phosphorus",601.72,mg,48 %
"Potassium",1978.54,mg,42 %
"Selenium",50.5,mcg,92 %
"Sodium",934.64,mg,41 %
"Zinc",2.81,mg,26 %
"Protein",49.32,g,99 %
"Alanine",2.735,g,
"Arginine",3.113,g,
"Aspartic acid",5.087,g,
"Cystine",0.518,g,
"Cysteine",0,g,
"Glutamic acid",7.741,g,
"Glycine",2.065,g,
"Histidine",1.664,g,146 %
"Hydroxyproline",0,g,
"Isoleucine",2.225,g,143 %
"Leucine",3.736,g,109 %
"Lysine",4.242,g,137 %
"Methionine",1.152,g,
"Phenylalanine",1.946,g,
"Proline",1.556,g,
"Serine",1.859,g,
"Threonine",2.124,g,130 %
"Tryptophan",0.614,g,150 %
"Tyrosine",1.615,g,
"Valine",2.503,g,128 %
"Phenylalanine + Tyrosine",3.561,g,132 %
"Methionine + Cysteine",1.152,g,74 %
"Carbohydrate",52.54,g,19 %
"Fiber",10.59,g,38 %
"Starch",16.82,g,
"Sugars",18.09,g,
"Fructose",6.53,g,
"Galactose",0.01,g,
"Glucose",7.36,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",3.93,g,
"Net carbs",41.95,g,
"0.05 g",0.61 g,undefined,11.57
"Fat",9.927,g,13 %
"Saturated fatty acids",1.795,g,9 %
"Butanoic acid",0,g,
"Decanoic acid",0.031,g,
"Docosanoic acid",0.008,g,
"Dodecanoic acid",0.009,g,
"Eicosanoic acid",0.004,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",0.882,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.272,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.025,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",4.272,g,
"Cis-hexadecenoic acid",0.151,g,
"Cis-octadecenoic acid",1.088,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.018,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.156,g,
"Octadecenoic acid",1.176,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",1.702,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.011,g,
"Linoleic acid n-6 (LA)",0.58,g,
"Docosahexaenoic n-3 acid (DHA)",0.007,g,
"Docosapentaenoic n-3 acid (DPA)",0.011,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.023,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.022,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.088,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",1.043,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.072,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"Uncosapentaenoic acid",0,g,
"Fatty acids, total trans",0.013,g,
"Fatty acids, total trans-monoenoic",0.011,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Beta-sitosterol",0,mg,
"Campesterol",1.36,mg,
"Cholesterol",132.45,mg,44 %
"Phytosterols",27.44,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",7.43,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",596.76,g,
