Nutrient,Amount,Unit,DV
Calories,568,,
"Vitamin A, RAE",1867.92,mcg,208 %
"Carotene, alpha",11508.04,mcg,
"Carotene, beta",16662.01,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.385,mg,32 %
"Riboflavin [Vitamin B2]",1.805,mg,139 %
"Niacin [Vitamin B3]",2.591,mg,16 %
"Pantothenic acid [Vitamin B5]",2.3,mg,46 %
"Vitamin B6",0.313,mg,18 %
"Vitamin B12 [Cobalamin]",0.51,mcg,21 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",66.25,mcg,17 %
"Folate, food",40.8,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",10.4,mg,12 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",6.03,mg,40 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",6.03,mg,
"Vitamin K",40.6,mcg,34 %
"Vitamin K1 [Phylloquinone]",38.4,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1.5,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",68.6,mg,12 %
"Calcium",531.49,mg,41 %
"Copper",1.03,mg,114 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",10.52,mg,58 %
"Magnesium",463.07,mg,110 %
"Manganese",2.43,mg,106 %
"Phosphorus",661.61,mg,53 %
"Potassium",1774.86,mg,38 %
"Selenium",69.31,mcg,126 %
"Sodium",1327.69,mg,58 %
"Zinc",2.91,mg,26 %
"Protein",53.92,g,108 %
"Alanine",2.893,g,
"Arginine",3.036,g,
"Aspartic acid",5.637,g,
"Cystine",1.147,g,
"Cysteine",0.27,g,
"Glutamic acid",8.023,g,
"Glycine",1.916,g,
"Histidine",1.254,g,110 %
"Hydroxyproline",0.023,g,
"Isoleucine",2.817,g,182 %
"Leucine",4.542,g,132 %
"Lysine",3.605,g,116 %
"Methionine",1.486,g,
"Phenylalanine",2.801,g,
"Proline",2.364,g,
"Serine",3.324,g,
"Threonine",2.147,g,131 %
"Tryptophan",0.638,g,156 %
"Tyrosine",1.933,g,
"Valine",3.239,g,165 %
"Phenylalanine + Tyrosine",4.734,g,176 %
"Methionine + Cysteine",2.903,g,187 %
"Carbohydrate",58.27,g,21 %
"Fiber",30.35,g,108 %
"Sugars",15.48,g,
"Fructose",0.21,g,
"Galactose",0.21,g,
"Glucose",1.02,g,
"Lactose",0.21,g,
"Maltose",0.21,g,
"Sucrose",0.21,g,
"Net carbs",27.92,g,
"Fat",17.705,g,23 %
"Saturated fatty acids",3.88,g,19 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0.007,g,
"Hexadecanoic acid",0.247,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.019,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0.043,g,
"Monounsaturated fatty acids",6.24,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0.043,g,
"Octadecenoic acid",0.043,g,
"Polyunsaturated fatty acids",5.562,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.017,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.019,g,
"Fatty acids, total trans",0,g,
"Cholesterol",6.6,mg,2 %
"Alcohol, ethyl",3.4,g,
"Ash",3.23,g,
"Caffeine",23,mg,
"Theobromine",0,mg,
"Water",722.25,g,
