Nutrient,Amount,Unit,DV
Calories,323,,
"Vitamin A, RAE",3760.23,mcg,418 %
"Carotene, alpha",8.37,mcg,
"Carotene, beta",192.03,mcg,
"Cryptoxanthin, beta",9.83,mcg,
"Lutein + zeaxanthin",0,mcg,
"Lycopene",0,mcg,
"Retinol",3743.64,mcg,
"Thiamin [Vitamin B1]",0.308,mg,26 %
"Riboflavin [Vitamin B2]",2.236,mg,172 %
"Niacin [Vitamin B3]",14.259,mg,89 %
"Pantothenic acid [Vitamin B5]",6.1,mg,122 %
"Vitamin B6",1.206,mg,71 %
"Vitamin B12 [Cobalamin]",46.52,mcg,1938 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",236.42,mcg,59 %
"Folate, food",223.02,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",4.4,mg,5 %
"Vitamin D",0.99,mcg,5 %
"Vitamin D3",0.99,mcg,
"Vitamin E (alpha-tocopherol)",0.76,mg,5 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.76,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.05,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",15.9,mcg,13 %
"Vitamin K1 [Phylloquinone]",2.7,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",9.2,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",306.9,mg,56 %
"Calcium",57.28,mg,4 %
"Copper",7.54,mg,838 %
"Fluoride",0.4,mcg,
"Iodine",0,mcg,0 %
"Iron",7.45,mg,41 %
"Magnesium",91.9,mg,22 %
"Manganese",1.393,mg,61 %
"Phosphorus",545.82,mg,44 %
"Potassium",632.4,mg,13 %
"Selenium",49.46,mcg,90 %
"Sodium",668.16,mg,29 %
"Zinc",7.56,mg,69 %
"Protein",34.56,g,69 %
"Alanine",2.056,g,
"Arginine",2.251,g,
"Aspartic acid",3.212,g,
"Cystine",0.532,g,
"Cysteine",0.08,g,
"Glutamic acid",5.182,g,
"Glycine",2.133,g,
"Histidine",1.078,g,94 %
"Hydroxyproline",0.241,g,
"Isoleucine",1.582,g,102 %
"Leucine",2.954,g,86 %
"Lysine",2.682,g,86 %
"Methionine",0.882,g,
"Phenylalanine",1.627,g,
"Proline",1.73,g,
"Serine",1.478,g,
"Threonine",1.394,g,85 %
"Tryptophan",0.332,g,81 %
"Tyrosine",1.217,g,
"Valine",1.937,g,99 %
"Phenylalanine + Tyrosine",2.844,g,106 %
"Methionine + Cysteine",0.962,g,62 %
"Carbohydrate",21.33,g,8 %
"Fiber",3.03,g,11 %
"Sugars",1.39,g,
"Net carbs",18.3,g,
"0.03 g",0.26 g,undefined,8.60
"Fat",10.933,g,14 %
"Saturated fatty acids",3.607,g,18 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.007,g,
"Dodecanoic acid",0.005,g,
"Eicosanoic acid",0.008,g,
"Heptadecanoic acid",0.079,g,
"Hexadecanoic acid",1.417,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",1.416,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0.029,g,
"Tetradecanoic acid",0.151,g,
"Monounsaturated fatty acids",3.896,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.021,g,
"Heptadecenoic acid",0.041,g,
"Hexadecenoic acid",0.201,g,
"Octadecenoic acid",2.384,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0.032,g,
"Trans-octadecenoic acid",0.263,g,
"Polyunsaturated fatty acids",1.205,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0.02,g,
"Cis,cis-eicosadienoic n-6 acid",0.008,g,
"Linoleic acid n-6 (LA)",0.23,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.133,g,
"Octadecadienoic acid",0.394,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.042,g,
"Fatty acids, total trans",0.392,g,
"Fatty acids, total trans-monoenoic",0.263,g,
"Cholesterol",255.53,mg,85 %
"Phytosterols",0.14,mg,
"Alcohol, ethyl",0,g,
"Ash",1.78,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",175.71,g,
