Nutrient,Amount,Unit,DV
Calories,501,,
"Vitamin A, RAE",45.23,mcg,5 %
"Carotene, alpha",12.04,mcg,
"Carotene, beta",73.84,mcg,
"Cryptoxanthin, beta",18.52,mcg,
"Lutein + zeaxanthin",180.53,mcg,
"Lycopene",0.59,mcg,
"Retinol",38.32,mcg,
"Thiamin [Vitamin B1]",0.467,mg,39 %
"Riboflavin [Vitamin B2]",1.355,mg,104 %
"Niacin [Vitamin B3]",4.612,mg,29 %
"Pantothenic acid [Vitamin B5]",3.342,mg,67 %
"Vitamin B6",0.505,mg,30 %
"Vitamin B12 [Cobalamin]",2.3,mcg,96 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",93.44,mcg,23 %
"Folate, food",95.3,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",62.6,mg,70 %
"Vitamin D",0.72,mcg,4 %
"Vitamin D2",0,mcg,
"Vitamin D3",0.72,mcg,
"Vitamin E (alpha-tocopherol)",1.63,mg,11 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.63,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.6,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",14.8,mcg,12 %
"Vitamin K1 [Phylloquinone]",14.8,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",3,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",118.2,mg,21 %
"Calcium",644.33,mg,50 %
"Copper",0.43,mg,48 %
"Fluoride",1.9,mcg,
"Iodine",0,mcg,0 %
"Iron",4.11,mg,23 %
"Magnesium",198.37,mg,47 %
"Manganese",2.132,mg,93 %
"Phosphorus",942.04,mg,75 %
"Potassium",1047.67,mg,22 %
"Selenium",41.42,mcg,75 %
"Sodium",159.39,mg,7 %
"Zinc",4.7,mg,43 %
"Protein",47.87,g,96 %
"Alanine",1.459,g,
"Arginine",1.342,g,
"Aspartic acid",3.377,g,
"Cystine",0.643,g,
"Cysteine",0.51,g,
"Glutamic acid",5.534,g,
"Glycine",0.773,g,
"Histidine",0.71,g,62 %
"Hydroxyproline",0,g,
"Isoleucine",1.74,g,112 %
"Leucine",3.276,g,96 %
"Lysine",2.751,g,89 %
"Methionine",0.697,g,
"Phenylalanine",1.202,g,
"Proline",2.45,g,
"Serine",1.842,g,
"Threonine",1.668,g,102 %
"Tryptophan",0.543,g,133 %
"Tyrosine",0.978,g,
"Valine",1.763,g,90 %
"Phenylalanine + Tyrosine",2.18,g,81 %
"Methionine + Cysteine",1.207,g,78 %
"Carbohydrate",41.15,g,15 %
"Fiber",16.81,g,60 %
"Starch",0.05,g,
"Sugars",16.12,g,
"Fructose",3.14,g,
"Galactose",1.23,g,
"Glucose",2.92,g,
"Lactose",7.38,g,
"Maltose",0,g,
"Sucrose",0.55,g,
"Net carbs",24.34,g,
"4.34 g",1.43 g,undefined,0.33
"Fat",18.761,g,24 %
"Saturated fatty acids",3.499,g,17 %
"Butanoic acid",0.002,g,
"Decanoic acid",0.037,g,
"Docosanoic acid",0.008,g,
"Dodecanoic acid",0.012,g,
"Eicosanoic acid",0.022,g,
"Heptadecanoic acid",0.025,g,
"Hexadecanoic acid",1.671,g,
"Hexanoic acid",0.005,g,
"Octadecanoic acid",0.29,g,
"Octanoic acid",0.008,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.037,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",5.59,g,
"Cis-hexadecenoic acid",0.003,g,
"Cis-octadecenoic acid",0.086,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.026,g,
"Heptadecenoic acid",0.005,g,
"Hexadecenoic acid",0.361,g,
"Octadecenoic acid",5.188,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.009,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.01,g,
"Polyunsaturated fatty acids",6.697,g,
"α-linolenic acid n-3 (ALA)",4.34,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",1.42,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.008,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.306,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",4.378,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.044,g,
"Fatty acids, total trans-monoenoic",0.01,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",37.98,mg,
"Campesterol",2.5,mg,
"Cholesterol",77.88,mg,26 %
"Phytosterols",1.76,mg,
"Stigmasterol",1,mg,
"Alcohol, ethyl",0,g,
"Ash",4.36,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",364.34,g,
