Nutrient,Amount,Unit,DV
Calories,262,,
"Vitamin A, RAE",57.05,mcg,6 %
"Carotene, alpha",131.46,mcg,
"Carotene, beta",594.94,mcg,
"Cryptoxanthin, beta",45.95,mcg,
"Lutein + zeaxanthin",353.53,mcg,
"Lycopene",2573.2,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.286,mg,24 %
"Riboflavin [Vitamin B2]",0.206,mg,16 %
"Niacin [Vitamin B3]",4.127,mg,26 %
"Pantothenic acid [Vitamin B5]",1.024,mg,20 %
"Vitamin B6",0.415,mg,24 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",96.66,mcg,24 %
"Folate, food",97.75,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",21.4,mg,24 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",2.43,mg,16 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.43,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.26,mg,
"Tocotrienol, alpha",0.03,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.02,mg,
"Vitamin K",27.1,mcg,23 %
"Vitamin K1 [Phylloquinone]",27.1,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.5,mg,
"Choline",30.6,mg,6 %
"Calcium",104.48,mg,8 %
"Copper",0.3,mg,33 %
"Fluoride",0.1,mcg,
"Iron",2.13,mg,12 %
"Magnesium",71.05,mg,17 %
"Manganese",0.167,mg,7 %
"Phosphorus",170.98,mg,14 %
"Potassium",744.72,mg,16 %
"Selenium",13.08,mcg,24 %
"Sodium",419.36,mg,18 %
"Zinc",1.56,mg,14 %
"Protein",8.47,g,17 %
"Alanine",0.082,g,
"Arginine",0.101,g,
"Aspartic acid",0.192,g,
"Cystine",0.021,g,
"Glutamic acid",0.248,g,
"Glycine",0.08,g,
"Histidine",0.037,g,3 %
"Hydroxyproline",0,g,
"Isoleucine",0.064,g,4 %
"Leucine",0.11,g,3 %
"Lysine",0.1,g,3 %
"Methionine",0.028,g,
"Phenylalanine",0.074,g,
"Proline",0.091,g,
"Serine",0.084,g,
"Threonine",0.056,g,3 %
"Tryptophan",0.018,g,4 %
"Tyrosine",0.039,g,
"Valine",0.083,g,4 %
"Phenylalanine + Tyrosine",0.113,g,4 %
"Methionine + Cysteine",0.028,g,2 %
"Carbohydrate",32.57,g,12 %
"Fiber",9.23,g,33 %
"Starch",0.07,g,
"Sugars",5.22,g,
"Fructose",0.16,g,
"Galactose",0.05,g,
"Glucose",0.15,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.09,g,
"Net carbs",23.34,g,
"0.08 g",0.01 g,undefined,0.12
"Fat",12.507,g,16 %
"Saturated fatty acids",1.852,g,9 %
"Butanoic acid",0,g,
"Decanoic acid",0.004,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.007,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",1.658,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.16,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.005,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",7.017,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.026,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.025,g,
"Heptadecenoic acid",0.007,g,
"Hexadecenoic acid",0.484,g,
"Octadecenoic acid",6.509,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",2.153,g,
"α-linolenic acid n-3 (ALA)",0.08,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.011,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.002,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",1.975,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.161,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",51.68,mg,
"Campesterol",3.4,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",1.4,mg,
"Stigmasterol",1.36,mg,
"Alcohol, ethyl",0,g,
"Ash",1.69,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",171.73,g,
