Nutrient,Amount,Unit,DV
Calories,56,,
"Vitamin A, RAE",2.27,mcg,0 %
"Carotene, alpha",0,mcg,
"Carotene, beta",15.88,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",70.31,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.116,mg,10 %
"Riboflavin [Vitamin B2]",0.159,mg,12 %
"Niacin [Vitamin B3]",0.973,mg,6 %
"Pantothenic acid [Vitamin B5]",0.308,mg,6 %
"Vitamin B6",0.279,mg,16 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",145.15,mcg,36 %
"Folate, food",145.15,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",110.7,mg,123 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.16,mg,1 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.16,mg,
"Vitamin K",33.6,mcg,28 %
"Vitamin K1 [Phylloquinone]",33.6,mcg,
"Choline",95,mg,17 %
"Calcium",50.42,mg,4 %
"Copper",0.07,mg,8 %
"Iron",1.23,mg,7 %
"Magnesium",27.59,mg,7 %
"Manganese",0.466,mg,20 %
"Phosphorus",79.98,mg,6 %
"Potassium",443.16,mg,9 %
"Selenium",1.82,mcg,3 %
"Sodium",494.8,mg,22 %
"Zinc",0.39,mg,4 %
"Protein",4.56,g,9 %
"Alanine",0.24,g,
"Arginine",0.22,g,
"Aspartic acid",0.535,g,
"Cystine",0.052,g,
"Glutamic acid",0.608,g,
"Glycine",0.147,g,
"Histidine",0.093,g,8 %
"Isoleucine",0.175,g,11 %
"Leucine",0.268,g,8 %
"Lysine",0.245,g,8 %
"Methionine",0.064,g,
"Phenylalanine",0.163,g,
"Proline",0.197,g,
"Serine",0.238,g,
"Threonine",0.166,g,10 %
"Tryptophan",0.059,g,14 %
"Tyrosine",0.1,g,
"Valine",0.229,g,12 %
"Phenylalanine + Tyrosine",0.263,g,10 %
"Methionine + Cysteine",0.064,g,4 %
"Carbohydrate",10.68,g,4 %
"Fiber",5.22,g,19 %
"Sugars",5.06,g,
"Fructose",0.02,g,
"Galactose",0,g,
"Glucose",0.01,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0,g,
"Net carbs",5.46,g,
"Fat",0.612,g,1 %
"Saturated fatty acids",0.093,g,0 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Dodecanoic acid",0,g,
"Hexadecanoic acid",0.082,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.011,g,
"Octanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",0.043,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.043,g,
"Polyunsaturated fatty acids",0.29,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.066,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.222,g,
"Fatty acids, total trans",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",0,mg,
"Alcohol, ethyl",0,g,
"Ash",1.21,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",216.8,g,
