Nutrient,Amount,Unit,DV
Calories,79,,
"Vitamin A, RAE",30.8,mcg,3 %
"Carotene, alpha",0,mcg,
"Carotene, beta",367.13,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",455.75,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.088,mg,7 %
"Riboflavin [Vitamin B2]",0.039,mg,3 %
"Niacin [Vitamin B3]",0.333,mg,2 %
"Pantothenic acid [Vitamin B5]",0.139,mg,3 %
"Vitamin B6",0.102,mg,6 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",18.09,mcg,5 %
"Folate, food",13.48,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",10.2,mg,11 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.23,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.23,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0.03,mg,
"Tocopherol, gamma",1.28,mg,
"Tocotrienol, alpha",0.02,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.17,mg,
"Vitamin K",117.2,mcg,98 %
"Vitamin K1 [Phylloquinone]",116.9,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",5.8,mg,1 %
"Calcium",40.42,mg,3 %
"Copper",0.22,mg,24 %
"Fluoride",0,mcg,
"Iodine",0,mcg,0 %
"Iron",1.43,mg,8 %
"Magnesium",44.26,mg,11 %
"Manganese",0.591,mg,26 %
"Phosphorus",104.98,mg,8 %
"Potassium",215.75,mg,5 %
"Selenium",3.19,mcg,6 %
"Sodium",145.91,mg,6 %
"Zinc",0.63,mg,6 %
"Protein",3.03,g,6 %
"Alanine",0.16,g,
"Arginine",0.248,g,
"Aspartic acid",0.294,g,
"Cystine",0.055,g,
"Cysteine",0.04,g,
"Glutamic acid",0.62,g,
"Glycine",0.155,g,
"Histidine",0.077,g,7 %
"Hydroxyproline",0.005,g,
"Isoleucine",0.133,g,9 %
"Leucine",0.234,g,7 %
"Lysine",0.156,g,5 %
"Methionine",0.053,g,
"Phenylalanine",0.166,g,
"Proline",0.161,g,
"Serine",0.162,g,
"Threonine",0.112,g,7 %
"Tryptophan",0.044,g,11 %
"Tyrosine",0.098,g,
"Valine",0.184,g,9 %
"Phenylalanine + Tyrosine",0.264,g,10 %
"Methionine + Cysteine",0.148,g,10 %
"Carbohydrate",11.74,g,4 %
"Fiber",2.9,g,10 %
"Starch",0.07,g,
"Sugars",1.47,g,
"Fructose",0.01,g,
"Glucose",0.01,g,
"Lactose",0,g,
"Maltose",0.01,g,
"Sucrose",0.38,g,
"Net carbs",8.84,g,
"0.01 g",0.70 g,undefined,70.00
"Fat",3.377,g,4 %
"Saturated fatty acids",0.603,g,3 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.001,g,
"Hexadecanoic acid",0.271,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.033,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.002,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",1.589,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.006,g,
"Heptadecenoic acid",0.001,g,
"Hexadecenoic acid",0.026,g,
"Octadecenoic acid",1.291,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.906,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.7,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.705,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.012,g,
"Trans-octadecadienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",11.16,mg,
"Campesterol",0.53,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",0.35,mg,
"Stigmasterol",0.11,mg,
"Alcohol, ethyl",0,g,
"Ash",0.38,g,
"Caffeine",5.75,mg,
"Theobromine",51.42,mg,
"Water",21.01,g,
